Altitude,S_all_X,S_all_Y
19,120.39346,22.88563
24,120.39537,22.88753
35,120.39707,22.8891
63,120.39808,22.89229
55,120.399,22.89414
34,120.39754,22.89554
18,120.39379,22.89523
163,120.35576,22.86931
205,120.35237,22.86774
285,120.34767,22.85957
281,120.34899,22.85794
281,120.34743,22.85548
235,120.35152,22.85442
289,120.34455,22.85131
151,120.91914,22.44651
174,120.91721,22.44591
207,120.91724,22.44394
243,120.91709,22.44197
299,120.91598,22.44048
127,120.91979,22.44881
110,120.92113,22.45047
95,120.9226,22.45239
137,121.29292,23.03543
152,121.29525,23.03797
166,121.29813,23.04145
161,121.30023,23.04367
287,121.30161,23.03837
190,121.301,23.04902
226,121.29858,23.03828
166,121.29523,23.0354
106,121.36237,23.10632
128,121.36046,23.10468
155,121.35816,23.10621
191,121.35551,23.10562
254,121.35101,23.10849
191,121.35495,23.10842
116,121.36228,23.11026
117,121.36572,23.11565
285,121.35354,23.59145
347,121.35123,23.59032
287,121.3501,23.58856
316,121.34787,23.58836
354,121.34528,23.58882
394,121.34302,23.58951
201,121.40299,23.5544
194,121.40141,23.55327
193,121.39964,23.55276
176,121.39761,23.55132
168,121.39542,23.5517
160,121.39301,23.55199
158,121.39161,23.55269
147,121.3891,23.55342
139,121.38694,23.55446
138,121.38478,23.55606
185,121.41982,23.49684
165,121.42133,23.49817
160,121.42323,23.49724
145,121.42505,23.49632
149,121.42749,23.49561
128,121.42946,23.49653
105,121.42956,23.49917
74,121.4309,23.50115
61,121.43252,23.50272
57,121.43424,23.50377
513,121.22956,23.32658
530,121.22761,23.32735
558,121.22586,23.32842
599,121.22455,23.33145
627,121.22384,23.33328
656,121.22313,23.33506
473,121.23158,23.32756
464,121.23379,23.3284
678,121.22199,23.33683
708,121.21993,23.33666
706,121.21762,23.33749
748,121.21601,23.33863
749,121.21503,23.34034
763,121.21371,23.34181
778,121.21294,23.34356
797,121.21349,23.34555
807,121.21161,23.34625
802,121.20966,23.34696
1073,121.1871,23.35317
1055,121.18775,23.35099
1045,121.18921,23.34891
1023,121.18983,23.3465
1117,121.18704,23.3455
992,121.18682,23.34222
968,121.18922,23.34123
925,121.19167,23.33916
922,121.19356,23.33738
888,121.19299,23.33432
2339,120.98526,23.24926
2313,120.98583,23.24787
2276,120.98586,23.24596
2248,120.98694,23.24163
2213,120.98376,23.24044
2192,120.98444,23.23823
2164,120.98615,23.24016
2143,120.98946,23.24137
2106,120.99112,23.24473
55,120.81262,24.62879
52,120.81261,24.63156
46,120.80983,24.63284
46,120.80787,24.63131
50,120.80625,24.62919
48,120.80638,24.627
35,121.61465,25.09683
30,121.61769,25.0945
22,121.62061,25.09169
75,121.62179,25.09524
20,121.62247,25.08745
20,121.62483,25.08653
19,121.62456,25.08469
15,121.62421,25.08131
15,121.62385,25.07772
777,120.90025,23.85167
809,120.89877,23.85453
792,120.89757,23.85172
806,120.8954,23.85301
808,120.89665,23.85479
818,120.8909,23.85826
841,120.89026,23.86033
770,120.89911,23.86065
758,120.90011,23.86281
774,120.89841,23.86521
102,120.60712,23.73212
97,120.60479,23.73121
89,120.60303,23.73368
84,120.60091,23.73578
89,120.60292,23.73673
96,120.60621,23.73472
87,120.60549,23.73904
196,120.63533,23.70567
182,120.63259,23.70238
196,120.6348,23.70001
180,120.63192,23.69918
200,120.627,23.7065
174,120.62659,23.70194
159,120.62409,23.6987
186,120.62108,23.71075
201,120.62291,23.71045
252,120.8024,23.82643
251,120.80161,23.82885
256,120.80618,23.82607
238,120.79756,23.8349
239,120.79081,23.83751
231,120.79151,23.833
238,120.795,23.83192
230,120.79135,23.82515
223,120.78058,23.82565
220,120.77675,23.82451
3179,121.28288,24.15502
2971,121.28838,24.16168
3012,121.28671,24.16015
3054,121.28599,24.1582
3089,121.28446,24.15974
3103,121.28189,24.16108
3147,121.28365,24.15771
3191,121.28377,24.1516
3387,121.28171,24.13662
3352,121.28233,24.13679
3272,121.28374,24.13801
3194,121.28511,24.13861
3148,121.28621,24.13948
3079,121.28781,24.13875
3069,121.28832,24.1369
3047,121.28918,24.13544
2971,121.28922,24.16637
2972,121.28838,24.16385
9,120.32046,23.80063
8,120.31699,23.80023
10,120.31717,23.80264
10,120.31881,23.8046
11,120.32203,23.80405
10,120.32296,23.80166
10,120.32223,23.79867
10,120.32588,23.79685
10,120.32011,23.7967
9,120.31662,23.79735
2,120.23258,23.79083
2,120.22783,23.79123
2,120.23023,23.78987
2,120.22081,23.78956
1,120.22484,23.78964
1,120.22364,23.78446
1,120.22808,23.78812
1,120.2277,23.7814
2,120.23442,23.78697
3,120.23659,23.79006
14,120.35027,23.76392
14,120.34739,23.76556
14,120.34469,23.76639
14,120.34803,23.76755
15,120.35188,23.76722
15,120.35161,23.76502
15,120.35459,23.76397
15,120.3521,23.76282
15,120.3499,23.76228
14,120.34703,23.76322
266,121.39718,24.99702
277,121.39633,24.99531
311,121.39394,24.99405
319,121.39182,24.99353
329,121.38988,24.99403
357,121.38846,24.99619
2406,120.89508,23.52192
2384,120.8951,23.51937
2407,120.89283,23.51745
2442,120.89083,23.51499
2458,120.89085,23.51229
2476,120.89161,23.50941
2490,120.89223,23.50651
2517,120.89009,23.505
2500,120.87886,23.47709
2507,120.87892,23.47486
2513,120.87638,23.47348
2499,120.87409,23.4754
2487,120.87133,23.47505
2489,120.8702,23.47751
2478,120.87007,23.47975
2468,120.86844,23.48226
2586,120.89171,23.49142
2593,120.89095,23.4892
2618,120.88988,23.4873
2592,120.88713,23.48624
2590,120.88656,23.48395
2565,120.88558,23.48132
2554,120.88431,23.47928
2540,120.88173,23.4789
277,121.78755,25.05802
249,121.79021,25.05828
228,121.79235,25.05901
239,121.79389,25.05753
224,121.79346,25.0556
245,121.79179,25.05526
264,121.78997,25.056
265,121.78793,25.05601
241,121.78689,25.05286
196,121.78379,25.05141
2715,120.89189,23.47917
2662,120.89439,23.47929
2656,120.89644,23.47789
2622,120.89892,23.47676
2590,120.9,23.4748
2552,120.90251,23.47502
2535,120.90399,23.47326
2451,120.90089,23.4731
2406,120.90319,23.47133
2,120.50353,22.45143
3,120.50353,22.45636
2,120.50741,22.45514
4,120.51122,22.45975
1,120.5112,22.44953
2,120.51554,22.45344
2,120.51042,22.453
15,121.83676,24.60536
15,121.83725,24.60345
14,121.83682,24.60094
15,121.83534,24.59862
19,121.83398,24.60324
15,121.83431,24.60007
10,121.84106,24.59014
23,121.84223,24.58809
26,121.8439,24.58723
24,121.84357,24.58513
19,121.84528,24.58605
20,121.84618,24.58174
49,121.57347,22.00936
66,121.5753,22.01014
85,121.57727,22.00994
138,121.57898,22.01103
32,121.56746,22.06189
20,121.56798,22.06516
16,121.56646,22.06901
20,121.56642,22.07127
14,121.56887,22.079
12,121.56795,22.07732
7,121.56683,22.07526
40,121.56905,22.06349
51,121.54178,22.07583
75,121.54235,22.07406
137,121.54164,22.07237
135,121.53997,22.07268
121,121.53857,22.07401
121,121.5373,22.07562
26,121.57774,22.02809
19,121.57612,22.02928
31,121.57434,22.03012
58,121.57255,22.03054
86,121.57071,22.03034
160,121.57102,22.01426
240,121.57179,22.01596
278,121.57375,22.01645
282,121.57561,22.01582
335,121.57352,22.01826
334,121.5734,22.02
8,121.51908,22.07988
8,121.52206,22.08048
13,121.52501,22.07992
11,121.52871,22.07917
8,121.5323,22.07981
10,121.5347,22.08031
12,121.53666,22.08009
12,121.53864,22.08066
16,121.54658,22.02725
11,121.55028,22.02703
9,121.55849,22.02373
22,121.56042,22.02336
50,121.57419,22.00462
51,121.57268,22.00576
45,121.57133,22.007
48,121.57128,22.00469
79,121.55195,22.02797
112,121.55357,22.02881
146,121.5554,22.02957
154,121.55592,22.03167
175,121.55699,22.03344
203,121.55858,22.0348
223,121.56062,22.03529
192,121.5628,22.03478
162,121.5654,22.03381
97,121.56569,22.03589
14,121.56954,22.03731
10,121.57165,22.03622
9,121.57318,22.03468
6,121.5762,22.03278
8,121.57872,22.03164
12,121.57949,22.03005
12,121.58179,22.029
7,121.58461,22.02906
173,120.63697,22.51576
226,120.63907,22.51535
273,120.63868,22.51321
321,120.63939,22.51125
366,120.64169,22.51083
430,120.64411,22.51024
462,120.64617,22.50978
502,120.64824,22.50903
546,120.65058,22.50911
609,120.65293,22.50702
35,120.58291,22.54397
39,120.58714,22.5431
41,120.58992,22.542
43,120.59186,22.53951
41,120.58894,22.54012
37,120.58407,22.54084
35,120.58198,22.53887
37,120.58361,22.53615
40,120.58761,22.53625
46,120.59232,22.53671
23,121.52549,25.08185
69,121.52666,25.08187
132,121.52843,25.08304
146,121.52979,25.08441
132,121.53108,25.0851
133,121.53203,25.08653
163,121.53378,25.08799
162,121.53522,25.08944
191,121.53683,25.0906
171,121.53861,25.09084
170,121.5406,25.09154
301,120.52626,23.1233
243,120.52463,23.12397
276,120.52403,23.1226
164,120.52475,23.12735
152,120.5223,23.12869
144,120.51939,23.12745
135,120.51709,23.12832
138,120.51497,23.13007
125,120.51208,23.13227
109,120.50874,23.1344
163,120.55625,23.42812
168,120.5579,23.42852
173,120.5598,23.42845
179,120.5614,23.42827
183,120.56323,23.42842
189,120.5656,23.429
195,120.56738,23.42955
204,120.57045,23.42895
209,120.57295,23.42772
224,120.57565,23.42762
47,121.81195,24.60293
58,121.81034,24.60456
45,121.81264,24.60081
43,121.81368,24.60384
41,121.81323,24.60595
32,121.81419,24.60757
3,121.53811,25.0632
3,121.54023,25.06329
4,121.54085,25.06109
3,121.54088,25.06509
3,121.53765,25.06513
4,121.53826,25.0676
4,121.54093,25.06761
4,121.54374,25.06589
4,121.54363,25.06342
4,121.5463,25.06337
5,120.3021,22.64622
5,120.30199,22.64451
4,120.29969,22.64457
4,120.29734,22.64474
5,120.29982,22.6465
5,120.30234,22.64836
4,120.29988,22.64868
4,120.29783,22.64871
4,120.29747,22.64669
13,121.54497,24.98526
14,121.54637,24.9836
14,121.54879,24.98398
14,121.55065,24.98561
13,121.55205,24.98727
9,121.5536,24.98549
10,121.55397,24.98365
14,121.55346,24.98147
16,121.55378,24.97929
17,121.55443,24.97734
13,121.53198,24.98549
15,121.53274,24.98196
15,121.52969,24.9826
14,121.52691,24.98096
15,121.52683,24.97934
14,121.52496,24.97988
16,121.52819,24.97712
17,121.53042,24.97585
2806,120.90863,23.47307
2795,120.9105,23.47214
2819,120.91223,23.47117
2844,120.91401,23.47036
2866,120.91572,23.47132
2870,120.9177,23.47054
2894,120.91941,23.47164
2874,120.92134,23.47198
2918,120.92356,23.47179
2907,120.92469,23.47032
3678,120.95436,23.46271
3651,120.95418,23.46353
3614,120.95464,23.46477
3601,120.95483,23.46583
3574,120.95461,23.46647
3552,120.95386,23.4668
3530,120.95321,23.46695
3452,120.95237,23.46633
3430,120.95143,23.46613
3405,120.95056,23.46627
3180,120.93959,23.46824
3174,120.93862,23.46906
3181,120.93705,23.46878
3160,120.93583,23.46787
3130,120.93424,23.46729
3095,120.93252,23.46614
49,120.35503,23.08426
39,120.35114,23.08236
38,120.34763,23.08172
37,120.34769,23.08298
49,120.35529,23.08141
52,120.35651,23.08003
65,120.35837,23.08522
72,120.35998,23.08598
44,120.54274,22.70457
45,120.54324,22.7081
44,120.5439,22.71101
43,120.54194,22.71249
42,120.53823,22.71078
41,120.53651,22.7126
43,120.54101,22.70882
41,120.5374,22.70635
42,120.53942,22.70552
98,120.63351,22.70981
109,120.63546,22.71045
111,120.63927,22.71042
107,120.64218,22.71135
106,120.63882,22.70714
107,120.64166,22.70509
16,120.45862,22.63037
16,120.45914,22.62695
15,120.45918,22.62504
16,120.46052,22.62893
17,120.46302,22.62795
16,120.46359,22.62471
16,120.46479,22.62281
16,120.46697,22.62288
16,120.46698,22.62534
17,120.46588,22.63087
7,121.49028,25.13723
4,121.48583,25.12139
5,121.48973,25.13556
5,121.48916,25.13389
4,121.48889,25.13194
2,121.48834,25.13028
1,121.48777,25.12861
3,121.48722,25.12694
4,121.48667,25.125
5,121.48639,25.12334
76,120.53355,23.5372
74,120.53557,23.53762
86,120.53741,23.53715
90,120.53943,23.53756
92,120.54104,23.53858
96,120.54233,23.53991
99,120.61482,22.64332
75,120.61665,22.6447
50,120.61799,22.64199
45,120.624,22.6388
45,120.62333,22.63717
45,120.62144,22.63598
44,120.62053,22.63917
93,120.61145,22.64258
72,120.6064,22.64212
67,120.6062,22.64863
87,120.6107,22.64888
96,120.6135,22.65012
78,120.60962,22.65092
75,120.60643,22.65047
76,120.60762,22.64617
92,120.61144,22.64625
3,121.49545,25.03921
3,121.49747,25.04036
3,121.49886,25.0421
2,121.50028,25.04384
2,121.49309,25.03842
2,121.4904,25.03758
2,121.48811,25.03662
2,121.48652,25.03473
30,120.4803,23.7218
31,120.4787,23.7208
31,120.4789,23.719
32,120.4789,23.7172
32,120.4772,23.7165
32,120.4757,23.7158
30,120.475,23.7141
29,120.4748,23.7121
28,120.4728,23.7114
30,120.4702,23.7103
20,120.35567,23.25851
18,120.35445,23.25619
19,120.35381,23.25438
17,120.35108,23.25621
19,120.35239,23.25909
16,120.35018,23.26009
17,120.34651,23.26166
17,120.34934,23.26238
18,120.35288,23.26174
18,120.35913,23.26064
5,120.25681,23.31
5,120.25451,23.30826
5,120.25062,23.30884
5,120.2518,23.3112
4,120.25536,23.31242
4,120.25401,23.314
4,120.25671,23.31498
5,120.25028,23.31461
5,120.25341,23.31577
5,120.25557,23.31666
59,120.46823,23.38387
58,120.47122,23.38345
47,120.47192,23.3859
54,120.47005,23.38918
53,120.4682,23.39136
56,120.46563,23.39183
51,120.47414,23.38537
59,120.47436,23.38699
52,120.47393,23.38354
115,120.40119,23.21831
89,120.39859,23.2186
104,120.3995,23.22114
101,120.39847,23.22309
108,120.40013,23.2261
110,120.40195,23.22668
125,120.40095,23.2279
135,120.40102,23.23054
119,120.39732,23.23122
9,120.29382,23.19973
8,120.29527,23.20208
7,120.29788,23.20295
13,120.29997,23.20419
14,120.30282,23.20414
15,120.30514,23.20293
13,120.30251,23.20049
10,120.29266,23.20513
10,120.29837,23.20742
10,120.30062,23.2068
162,120.46472,23.28864
156,120.46214,23.28905
150,120.46023,23.28662
153,120.46022,23.28874
152,120.45789,23.28836
130,120.45574,23.28795
131,120.45347,23.28918
128,120.45121,23.28976
104,120.45149,23.28737
100,120.45225,23.28452
442,121.64879,24.83668
446,121.64644,24.83563
435,121.64423,24.83547
422,121.64384,24.83755
422,121.64153,24.83796
404,121.64007,24.84008
411,121.63788,24.83991
387,121.63733,24.84169
261,121.5731,24.84953
293,121.57849,24.84938
268,121.58039,24.85027
258,121.58499,24.85047
269,121.58481,24.84865
257,121.58342,24.84575
230,121.58704,24.84692
284,121.59149,24.84416
253,121.57607,24.84955
260,121.58263,24.84996
331,121.6088,24.84745
320,121.60575,24.84646
339,121.60286,24.84756
308,121.60119,24.84554
304,121.59797,24.84842
308,121.59611,24.8463
261,121.59296,24.84602
256,121.59117,24.84487
243,121.58801,24.84682
242,121.58334,24.84496
279,120.57819,24.14459
254,120.5812,24.14355
237,120.58289,24.14165
222,120.58462,24.13957
210,120.58647,24.13824
197,120.58809,24.13574
187,120.58971,24.1336
152,120.58731,24.13242
5,121.48056,25.10972
3,121.48139,25.10778
4,121.48361,25.10861
6,121.48639,25.1075
5,121.48891,25.10807
3,121.49028,25.10527
3,121.49056,25.10333
4,121.49083,25.10166
3,121.4925,25.10084
2,121.49444,25.10167
93,121.5839,24.97567
155,121.58504,24.97417
218,121.58692,24.97229
328,121.58864,24.96678
374,121.58858,24.965
464,121.5908,24.96449
449,121.59286,24.96371
382,121.58904,24.96468
55,121.60813,25.07812
76,121.6112,25.08006
120,121.6112,25.08115
111,121.61338,25.08066
99,121.61143,25.08251
80,121.61162,25.08399
71,121.61281,25.08524
52,121.61026,25.08458
69,121.6091,25.08585
22,121.60763,25.0849
1,120.16218,22.97505
1,120.16048,22.97724
2,120.15852,22.97536
2,120.15823,22.97802
2,120.15669,22.97992
1,120.15711,22.98201
2,120.1548,22.98268
3,120.15347,22.98472
2,120.15129,22.9873
14,120.32601,22.75171
15,120.32892,22.74996
13,120.33019,22.74635
13,120.32663,22.74787
15,120.32454,22.74612
12,120.32366,22.74967
15,120.32099,22.74639
14,120.31969,22.75044
90,120.69439,23.89211
89,120.69876,23.89708
94,120.70396,23.89254
93,120.70485,23.89575
95,120.70816,23.89009
109,120.71483,23.88284
99,120.70768,23.88168
104,120.72017,23.8918
134,121.35031,25.00944
135,121.3513,25.0101
135,121.35264,25.00828
138,121.35327,25.01136
141,121.35451,25.013
145,121.35554,25.01411
144,121.35705,25.01494
150,121.3596,25.01601
171,121.36156,25.01194
194,121.36336,25.00845
130,121.34861,25.0075
146,121.35944,25.01361
42,121.55783,23.91053
45,121.55847,23.91347
48,121.55781,23.91681
42,121.56239,23.91589
37,121.56644,23.914
41,121.56233,23.91275
39,121.56206,23.90969
39,121.55814,23.90728
96,121.29409,25.06545
139,121.29551,25.06663
153,121.29719,25.06638
155,121.29893,25.06636
157,121.30147,25.06696
156,121.30323,25.06827
125,121.30487,25.06997
125,121.30479,25.07169
123,121.30494,25.07323
118,121.30326,25.07449
18,120.21543,22.992
18,120.21556,22.99333
14,120.21389,22.99424
18,120.21501,22.99635
20,120.21667,22.99763
20,120.21806,22.99694
22,120.22028,22.99639
22,121.50394,25.14006
17,121.50252,25.13859
10,121.50201,25.13644
13,121.50483,25.13664
17,121.50758,25.13663
24,121.50958,25.13699
82,120.58468,22.83141
83,120.58622,22.83273
89,120.58976,22.83651
89,120.59162,22.83877
89,120.59178,22.83574
86,120.59054,22.83326
85,120.59183,22.83091
72,121.00146,24.78938
85,121.00222,24.78717
97,120.99986,24.78374
93,120.99467,24.78505
87,120.99522,24.78697
83,120.99549,24.78935
82,120.99792,24.78916
81,120.99942,24.78771
97,120.99794,24.78537
477,121.45498,24.88822
530,121.45847,24.88858
619,121.46205,24.88915
688,121.46213,24.88592
687,121.46225,24.88183
705,121.46258,24.87992
681,121.46163,24.87762
686,121.46008,24.87563
753,121.45678,24.87265
91,120.7,23.93333
84,120.68333,23.93333
17,121.26063,25.09275
19,121.26268,25.09326
20,121.26353,25.095
22,121.26544,25.09424
23,121.26584,25.09208
25,121.26799,25.09107
23,121.26614,25.08833
26,121.26943,25.08756
19,120.37689,22.62005
21,120.37862,22.61738
38,120.38064,22.61519
24,120.38042,22.61302
28,120.38069,22.61032
40,120.37889,22.608
71,120.37702,22.60777
29,120.37381,22.6091
34,120.37556,22.6095
25,120.37518,22.6141
217,121.35847,25.09164
227,121.3605,25.09053
234,121.36239,25.08992
235,121.36519,25.08781
221,121.36664,25.08653
216,121.36269,25.08619
186,121.36267,25.08819
11,120.26628,23.18158
11,120.26981,23.18481
11,120.26797,23.18436
10,120.26697,23.18614
12,120.26808,23.18753
11,120.26956,23.18742
12,120.27158,23.1885
7,120.27097,23.19019
10,120.26914,23.19036
151,120.72172,23.91895
176,120.72638,23.91899
156,120.72978,23.92088
145,120.73351,23.92388
151,120.7394,23.92494
158,120.74098,23.92876
158,120.73876,23.93134
51,120.91173,24.61511
22,120.91338,24.61231
27,120.91034,24.61271
35,120.90879,24.61052
49,120.90639,24.60989
42,120.90373,24.60947
51,120.90178,24.60926
111,120.90008,24.6085
71,120.89801,24.60912
83,121.58382,24.97588
202,121.58123,24.97333
235,121.58321,24.96865
256,121.58736,24.97105
331,121.5875,24.9662
382,121.58906,24.96467
5,120.08267,23.06233
5,120.081,23.06064
45,120.54566,22.75988
45,120.54804,22.76011
47,120.5538,22.7591
46,120.55378,22.76314
45,120.54985,22.76477
45,120.54565,22.7665
580,120.84795,23.94943
716,120.84972,23.96053
590,120.85084,23.94887
787,120.84657,23.96221
603,120.8533,23.94779
725,120.84657,23.9598
533,120.85456,23.94919
742,120.84403,23.95747
510,120.85662,23.95039
780,120.8411,23.95443
443,120.85695,23.95227
789,120.84089,23.95214
405,120.86247,23.95427
805,120.83844,23.95077
174,120.77911,24.47037
211,120.77206,24.46759
199,120.77361,24.46922
185,120.77622,24.47066
180,120.77684,24.47261
163,120.77887,24.47552
400,120.89012,24.43081
437,120.8939,24.43249
480,120.89666,24.43159
537,120.89669,24.43318
568,120.89821,24.43297
627,120.8997,24.43354
296,120.78854,24.40996
340,120.78838,24.41279
319,120.7916,24.41144
314,120.79559,24.41421
288,120.79672,24.41456
270,120.79932,24.41652
417,120.86194,24.23833
425,120.86333,24.23944
420,120.86583,24.24
435,120.86784,24.24075
443,120.87028,24.24194
414,120.86111,24.23722
420,120.85945,24.23611
454,120.87584,24.24028
456,120.87889,24.23861
465,120.88069,24.23864
449,120.84028,24.18222
447,120.83945,24.18028
441,120.83834,24.17861
448,120.83889,24.17639
443,120.83806,24.17278
456,120.83584,24.17139
443,120.84028,24.17083
453,120.84361,24.16501
454,120.84278,24.16694
474,120.8348,24.16854
4,121.92176,25.0123
7,121.92525,25.01155
4,121.92246,25.02021
6,121.92404,25.01702
5,121.92318,25.02205
10,121.92262,25.00991
21,121.92738,25.02156
6,121.92406,25.01449
5,121.9246,25.01905
5,121.91753,25.0158
18,120.27647,22.91693
21,120.28216,22.91742
19,120.28565,22.9142
18,120.28819,22.91329
19,120.28984,22.91511
17,120.2843,22.91211
17,120.27804,22.91535
17,120.28044,22.91537
338,120.79233,24.41325
388,120.79029,24.41536
410,120.78939,24.41802
431,120.78863,24.41629
443,120.83694,24.16917
487,120.88056,24.23917
44,120.34172,22.81487
46,120.34302,22.81692
61,120.34377,22.8192
74,120.34272,22.82062
90,120.342,22.82252
124,120.34057,22.82097
144,120.33948,22.81962
138,120.34088,22.81845
133,120.34033,22.81665
5,120.293,22.77918
5,120.291,22.7789
5,120.2893,22.77871
6,120.28879,22.78024
5,120.28371,22.78007
6,120.2836,22.78192
6,120.28722,22.78192
6,120.29133,22.78195
98,120.55328,23.6318
95,120.55551,23.63405
97,120.55711,23.63537
88,120.55586,23.63762
81,120.55452,23.63933
95,120.55872,23.63727
93,120.56015,23.63875
89,120.56067,23.64061
88,120.56087,23.6429
79,120.55483,23.64285
1736,121.44209,24.72271
1731,121.44172,24.72078
1731,121.44036,24.71936
835,120.88697,23.5886
814,120.88895,23.58886
778,120.88851,23.5915
766,120.89045,23.58767
805,120.88648,23.58672
810,120.88492,23.58506
337,120.85854,23.7702
356,120.85736,23.76801
382,120.85615,23.76607
371,120.8557,23.76338
380,120.85563,23.76132
344,120.85831,23.7629
452,120.79555,23.76161
421,120.79304,23.76139
351,120.79071,23.76239
316,120.78939,23.76375
331,120.78899,23.76149
306,120.78761,23.76529
305,120.86123,23.80882
303,120.86027,23.80536
291,120.85935,23.80706
284,120.85627,23.8067
290,120.85661,23.80483
294,120.85885,23.80224
156,121.40355,23.62116
188,121.41664,23.61477
188,121.4151,23.61329
175,121.41923,23.61931
165,121.41393,23.61973
177,121.40922,23.61324
43,121.61661,23.9938
13,121.61418,24.00073
11,121.61132,23.99541
8,121.60979,23.98637
39,121.6127,23.98589
70,121.61215,23.98898
23,121.61283,23.99703
98,121.61369,23.99086
172,121.39185,23.59803
169,121.39069,23.59408
184,121.3975,23.58949
173,121.39012,23.58905
184,121.39287,23.58522
165,121.38363,23.58774
170,121.38656,23.59315
25,120.33317,23.18547
23,120.33692,23.18589
25,120.34314,23.18781
28,120.34681,23.18922
30,120.35131,23.18994
29,120.34967,23.18819
29,120.348,23.18706
29,120.34981,23.18486
27,120.347,23.18506
27,120.34464,23.1845
3,120.47194,22.48584
127,121.40846,23.65827
122,121.40948,23.65993
118,121.41061,23.66169
118,121.41175,23.66327
117,121.41383,23.66416
119,121.41494,23.66263
118,121.41413,23.66084
119,121.41333,23.65909
120,121.41271,23.65724
122,121.41184,23.65492
64,121.57666,24.01868
130,121.57439,24.02104
220,121.57414,24.01684
314,121.57197,24.01869
410,121.56984,24.01954
464,121.56842,24.01993
495,121.56784,24.01726
144,121.49616,23.96144
159,121.49501,23.96292
165,121.49475,23.96525
167,121.49289,23.96605
169,121.49365,23.96421
167,121.49038,23.96662
171,121.48839,23.96667
172,121.48649,23.96623
166,121.48444,23.96627
169,121.48247,23.96685
92,121.547,23.98562
159,121.54709,23.98309
205,121.54496,23.98353
226,121.54596,23.98151
267,121.54395,23.98184
310,121.54193,23.98145
347,121.54328,23.97987
435,121.54122,23.97971
57,120.38008,22.73879
52,120.38129,22.73958
78,120.38395,22.7379
94,120.3845,22.73577
103,120.38673,22.73481
85,120.38908,22.73458
77,120.39173,22.73626
68,120.39137,22.73438
18,120.30683,23.01777
20,120.30426,23.01515
15,120.30005,23.01111
16,120.29971,23.01372
17,120.29721,23.0148
14,120.29316,23.01759
17,120.29861,23.01686
17,120.30004,23.01751
15,120.30259,23.01738
35,120.4091,23.05972
45,120.41159,23.06066
44,120.41371,23.06021
53,120.41661,23.06066
74,120.41858,23.06243
61,120.42188,23.06464
57,120.41161,23.0626
43,120.41468,23.06408
38,120.41709,23.06616
910,121.02523,24.54191
898,121.02293,24.54227
901,121.02126,24.54276
908,121.01897,24.54249
931,121.01711,24.5413
964,121.01631,24.53961
989,121.0153,24.5376
27,120.35819,23.10441
21,120.35663,23.10637
31,120.36108,23.10351
21,120.35741,23.09954
24,120.35858,23.0971
25,120.36114,23.09839
7,120.86636,24.71298
3,120.86404,24.71391
19,120.87025,24.71211
33,120.8705,24.71407
37,120.87106,24.71504
28,120.87434,24.71357
30,120.87161,24.71412
14,120.86956,24.70921
155,120.6478,24.24072
163,120.64519,24.24227
156,120.64577,24.24006
166,120.64479,24.24356
170,120.64182,24.24441
175,120.63838,24.24462
174,120.64014,24.24624
159,120.6487,24.24225
153,120.6475,24.23842
161,120.64348,24.24081
211,120.72129,24.26959
210,120.72307,24.27208
214,120.72549,24.27162
212,120.72445,24.27463
217,120.72785,24.27613
215,120.72651,24.27465
213,120.72509,24.27345
215,120.72428,24.26963
218,120.7271,24.27084
217,120.72936,24.27218
318,121.50196,24.93882
288,121.50065,24.93746
280,121.49984,24.93583
234,121.49788,24.93553
184,121.49777,24.93733
149,121.49781,24.93913
17,120.37443,23.73236
17,120.37445,23.72915
18,120.37445,23.72481
17,120.37721,23.72291
17,120.37992,23.72465
17,120.37988,23.72808
18,120.38204,23.72824
18,120.38158,23.73093
17,120.37801,23.73106
,118.29273,24.47173
,118.29447,24.47293
,118.29672,24.4748
,118.2948,24.47696
,118.29542,24.47998
,118.29839,24.47996
,118.30099,24.47941
,118.30375,24.47967
,118.30382,24.47724
,118.30035,24.47742
,118.31942,24.47456
,118.32112,24.47622
,118.32019,24.4782
,118.32358,24.47864
,118.32473,24.47553
,118.32261,24.47344
,118.32216,24.47092
,118.32541,24.46982
,118.32863,24.47254
,118.32709,24.47641
806,120.79711,23.7275
795,120.79561,23.72625
814,120.79369,23.72564
794,120.79108,23.72919
786,120.79319,23.72883
708,120.79433,23.73033
678,120.79633,23.73039
659,120.79778,23.73161
186,120.5751,23.6054
242,120.5799,23.6022
276,120.5852,23.6001
320,120.5897,23.5969
355,120.5933,23.5958
378,120.5959,23.5951
403,120.599,23.5956
441,120.5951,23.5985
430,120.5946,23.6017
469,120.5982,23.5997
9,120.33717,23.89272
8,120.33501,23.89475
9,120.33639,23.89758
8,120.33857,23.89675
8,120.33297,23.8987
7,120.33064,23.89671
7,120.32811,23.89582
8,120.33311,23.89225
34,120.65508,24.08834
34,120.65152,24.0908
33,120.65331,24.08966
31,120.65351,24.09189
33,120.65574,24.09271
33,120.65787,24.09183
326,121.17336,23.11073
351,121.1705,23.10855
316,121.17436,23.10843
308,121.17553,23.10678
298,121.17646,23.10366
291,121.17811,23.10231
296,121.17827,23.10668
299,121.17842,23.10977
391,121.16993,23.10799
292,121.17818,23.10327
182,121.29578,23.03624
360,120.81139,24.04972
386,120.81083,24.05222
421,120.81139,24.05444
460,120.81333,24.05333
462,120.81417,24.05528
