X,Y,NO,join_TypeName,join_FunctionTy,join_Function,join_Area_ha,distance
120.93147,24.24483,"2,158",闊葉樹林型,"2211",生產性人工林,3.92429,0
120.9348,24.24593,"2,159",闊葉樹林型,"2211",生產性人工林,700.121,0
120.93342,24.24771,"2,160",闊葉樹林型,"2211",生產性人工林,815.534,0
120.93471,24.24753,"2,161",闊葉樹林型,"2211",生產性人工林,815.534,0
120.93553,24.24652,"2,162",闊葉樹林型,"2211",生產性人工林,700.121,0
120.77128,24.09559,"2,163",闊葉樹林型,"2221",經改造天然林,213771,0.610747892560157
120.7782,24.09264,"2,164",闊葉樹林型,"2221",經改造天然林,213771,13.3789052950103
120.7816,24.09282,"2,165",闊葉樹林型,"2221",經改造天然林,103298,0
120.78416,24.08956,"2,166",闊葉樹林型,"2221",經改造天然林,213771,4.74182263854341
120.7897,24.08812,"2,167",闊葉樹林型,"2221",經改造天然林,103298,5.86575607811981
120.78609,24.08715,"2,168",闊葉樹林型,"2221",經改造天然林,213771,0
120.78795,24.08553,"2,169",闊葉樹林型,"2221",經改造天然林,103298,31.9155970562045
120.73269,23.83717,"2,170",闊葉樹林型,"2221",經改造天然林,2436.19,1.07386199282366
120.73519,23.83578,"2,171",闊葉樹林型,"2221",經改造天然林,2436.19,6.27528346928191
120.74022,23.83517,"2,172",針葉樹林型,"1100",原生林,507.223,0
120.73975,23.83753,"2,173",闊葉樹林型,,經改造天然林,2737.78,38.7171845359445
120.74547,23.83606,"2,174",闊葉樹林型,"2221",經改造天然林,2436.19,5.25004370290118
120.74892,23.83481,"2,175",針葉樹林型,"1100",原生林,507.223,82.3716058121951
120.74494,23.83353,"2,176",闊葉樹林型,"2221",經改造天然林,46290.7,17.7922048807219
120.53225,24.22928,"2,177",闊葉樹林型,,經改造天然林,997.041,251.037115483132
120.53378,24.23028,"2,178",闊葉樹林型,,經改造天然林,997.041,65.4894903751023
120.53675,24.23056,"2,179",闊葉樹林型,,經改造天然林,997.041,130.036095794323
120.53803,24.22894,"2,180",闊葉樹林型,,經改造天然林,997.041,246.402024183238
120.53625,24.22756,"2,181",闊葉樹林型,,經改造天然林,997.041,49.7089049594657
120.53392,24.22639,"2,182",闊葉樹林型,,經改造天然林,997.041,153.012510975287
120.32707,23.3536,"2,183",竹林,,生產性人工林,0.21409,343.778744954946
120.32986,23.35601,"2,184",竹林,,生產性人工林,0.21409,25.9721646674697
120.32776,23.35758,"2,185",闊葉樹林型,,生產性人工林,0.339521,123.183349487275
120.329,23.35928,"2,186",闊葉樹林型,,生產性人工林,0.371619,8.21262885415831
120.33077,23.36105,"2,187",闊葉樹林型,,生產性人工林,0.512743,74.5345514495981
120.33467,23.36097,"2,188",闊葉樹林型,,生產性人工林,0.512743,166.504415269844
120.33385,23.35782,"2,189",闊葉樹林型,,生產性人工林,0.317771,154.763552827517
120.33862,23.35987,"2,190",闊葉樹林型,,生產性人工林,0.512743,586.78567044445
120.33832,23.35731,"2,191",闊葉樹林型,,生產性人工林,0.317771,582.414926674459
120.33458,23.35367,"2,192",竹林,,生產性人工林,0.21409,462.516700871383
120.33756,23.32774,"2,193",竹林,,生產性人工林,0.914711,241.428576397042
120.33975,23.32917,"2,194",闊葉樹林型,,生產性人工林,0.705032,341.700800636884
120.34377,23.32728,"2,195",闊葉樹林型,,生產性人工林,0.705032,136.768394848789
120.34664,23.32888,"2,196",闊葉樹林型,,生產性人工林,2.70436,125.483657542289
120.34158,23.33091,"2,197",闊葉樹林型,,生產性人工林,0.705032,236.715639034557
120.34555,23.33209,"2,198",闊葉樹林型,,生產性人工林,0.545017,225.284541291116
120.34658,23.33382,"2,199",闊葉樹林型,,生產性人工林,0.690359,183.68448580676
120.3419,23.33465,"2,200",竹林,,生產性人工林,0.527083,210.167082831243
120.33789,23.33373,"2,201",竹林,,生產性人工林,0.900638,22.0932311547148
120.33681,23.33203,"2,202",竹林,,生產性人工林,0.900638,204.372517129068
121.57343,25.18479,"2,203",闊葉樹林型,"2221",經改造天然林,213771,0
121.57323,25.18646,"2,204",闊葉樹林型,,原生林,3208.01,1.71966218933157
121.57504,25.18779,"2,205",闊葉樹林型,,原生林,3208.01,32.2715479670793
121.57067,25.18715,"2,206",闊葉樹林型,,原生林,3208.01,0
121.57161,25.1892,"2,207",闊葉樹林型,,原生林,3208.01,0.315103127739947
121.57235,25.19102,"2,208",闊葉樹林型,,原生林,3208.01,0
121.57025,25.19011,"2,209",闊葉樹林型,,原生林,3208.01,2.52778281306397
121.56887,25.19153,"2,210",闊葉樹林型,,原生林,3208.01,0
121.56868,25.18863,"2,211",闊葉樹林型,,原生林,3208.01,0
121.56847,25.18659,"2,212",闊葉樹林型,,原生林,3208.01,0
120.46539,22.88523,"2,213",闊葉樹林型,"2221",經改造天然林,103298,0
120.46232,22.88261,"2,214",闊葉樹林型,"2221",經改造天然林,103298,7.81844710951052
120.45949,22.88873,"2,215",闊葉樹林型,"2221",經改造天然林,10998,28.9699181772474
120.44993,22.89033,"2,216",闊葉樹林型,"1100",原生林,1288.05,18.9009213716539
120.45348,22.89507,"2,217",闊葉樹林型,"2221",經改造天然林,103298,6.23605263020272
120.46845,22.89731,"2,218",闊葉樹林型,"2221",經改造天然林,103298,43.7784552313507
120.84302,22.01706,"2,219",闊葉樹林型,,經改造天然林,7594.65,0.16726678257483
120.84893,22.02035,"2,220",闊葉樹林型,"2221",經改造天然林,46290.7,4.237190066035
120.85324,22.02177,"2,221",竹闊混淆林,"2211",生產性人工林,1728.54,0.61985580446413
120.85562,22.02271,"2,222",闊葉樹林型,"2221",經改造天然林,103298,1.05027489634971
120.85581,22.02573,"2,223",闊葉樹林型,"2221",經改造天然林,10998,0
120.84713,22.02557,"2,224",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.84424,22.02213,"2,225",闊葉樹林型,,經改造天然林,1556.24,1.95806066135712
120.84603,21.98898,"2,226",闊葉樹林型,"2221",經改造天然林,4.0463,17.4121542052373
120.83792,21.98409,"2,227",闊葉樹林型,,經改造天然林,7594.65,42.528655869155
120.84069,21.98686,"2,228",闊葉樹林型,,經改造天然林,7594.65,2.01859918565654
120.84081,21.99075,"2,229",闊葉樹林型,,經改造天然林,7594.65,33.4087715544597
120.83637,21.99137,"2,230",針葉樹林型,"1100",原生林,212.882,33.3007109225027
120.83211,21.99091,"2,231",針葉樹林型,"1100",原生林,212.882,174.866395727257
120.83271,21.98816,"2,232",闊葉樹林型,,經改造天然林,7594.65,33.6859399110086
120.80221,21.98324,"2,233",闊葉樹林型,,經改造天然林,7594.65,11.4796704779259
120.80449,21.98547,"2,234",竹林,"2211",生產性人工林,13139.1,0
120.80304,21.98904,"2,235",闊葉樹林型,,經改造天然林,7594.65,0
120.80569,21.99334,"2,236",闊葉樹林型,,經改造天然林,7594.65,0
120.80608,22.00134,"2,237",闊葉樹林型,,經改造天然林,289.224,0
120.80742,22.00421,"2,238",闊葉樹林型,,經改造天然林,7594.65,5.58124986071212
120.82468,21.96288,"2,239",闊葉樹林型,"2221",經改造天然林,213771,0
120.82241,21.95935,"2,240",闊葉樹林型,"2221",經改造天然林,46290.7,0
120.81855,21.95604,"2,241",闊葉樹林型,"2221",經改造天然林,103298,18.6752648444331
120.8221,21.95655,"2,242",闊葉樹林型,"2221",經改造天然林,46290.7,0
120.82561,21.95392,"2,243",闊葉樹林型,"2221",經改造天然林,213771,0
120.82316,21.95324,"2,244",闊葉樹林型,"2221",經改造天然林,213771,0
120.78504,21.95585,"2,245",闊葉樹林型,"2221",經改造天然林,213771,1.12921291219208
120.78907,21.95325,"2,246",闊葉樹林型,,經改造天然林,7594.65,16.3312324567876
120.79449,21.95133,"2,247",闊葉樹林型,,經改造天然林,7594.65,136.076833837525
120.79842,21.94945,"2,248",闊葉樹林型,,經改造天然林,1556.24,2.23704614512835
120.78767,21.94686,"2,249",闊葉樹林型,"2221",經改造天然林,213771,94.5864759129913
120.78432,21.94804,"2,250",闊葉樹林型,"2221",經改造天然林,213771,0
120.72969,21.95109,"2,251",闊葉樹林型,,經改造天然林,7594.65,211.166540037591
120.7217,21.95219,"2,252",闊葉樹林型,,經改造天然林,289.224,1.19317090125678
120.72102,21.94431,"2,253",闊葉樹林型,"2221",經改造天然林,103298,19.2541089446335
120.71777,21.95388,"2,254",闊葉樹林型,"2221",經改造天然林,103298,0
120.7131,21.9525,"2,255",闊葉樹林型,"2221",經改造天然林,213771,10.1619878718105
120.71276,21.9485,"2,256",闊葉樹林型,"2221",經改造天然林,213771,6.23405056516419
120.73106,21.94506,"2,257",闊葉樹林型,,經改造天然林,289.224,297.918375395584
120.73514,24.11067,"2,258",闊葉樹林型,"2221",經改造天然林,213771,129.104976633829
120.73703,24.10961,"2,259",闊葉樹林型,"2221",經改造天然林,213771,26.0505456901092
120.73919,24.10989,"2,260",針葉樹林型,"1200",經改造天然林,694.036,36.3906562037382
120.74014,24.11218,"2,261",竹闊混淆林,"2211",生產性人工林,9119.5,169.922610765821
120.74016,24.11144,"2,262",竹闊混淆林,"2211",生產性人工林,9119.5,111.717343529765
120.74081,24.10958,"2,263",闊葉樹林型,"2221",經改造天然林,103298,0
120.74195,24.10798,"2,264",闊葉樹林型,"2221",經改造天然林,103298,41.2073859161125
120.74213,24.10886,"2,265",闊葉樹林型,"2221",經改造天然林,103298,67.5042462372512
120.74399,24.10804,"2,266",闊葉樹林型,"2221",經改造天然林,213771,106.484513823034
120.74603,24.10719,"2,267",闊葉樹林型,"2221",經改造天然林,103298,22.3796550792803
120.72511,24.1165,"2,268",闊葉樹林型,,經改造天然林,1789.38,22.6208161292788
120.72586,24.11836,"2,269",闊葉樹林型,,經改造天然林,2465.49,97.7919128280711
120.72664,24.12011,"2,270",闊葉樹林型,,經改造天然林,1789.38,38.9694037725849
120.72756,24.12175,"2,271",闊葉樹林型,,經改造天然林,1789.38,212.645824761531
120.72864,24.12331,"2,272",闊葉樹林型,,經改造天然林,1789.38,253.758810374075
120.72975,24.12489,"2,273",闊葉樹林型,,經改造天然林,1789.38,258.477575719941
120.73078,24.12653,"2,274",闊葉樹林型,,經改造天然林,1789.38,385.391575760104
120.73192,24.12806,"2,275",竹林,,生產性人工林,801.96,260.352925464836
120.733,24.12964,"2,276",闊葉樹林型,,經改造天然林,1789.38,112.473173301428
120.735,24.13067,"2,277",闊葉樹林型,,經改造天然林,2465.49,65.5228780445588
120.38842,22.8861,"2,278",闊葉樹林型,"1100",原生林,369060,19.6119489019567
120.39074,22.88598,"2,279",竹闊混淆林,"2211",生產性人工林,9119.5,56.7705600597557
120.39346,22.88563,"2,280",針闊葉樹混淆,"1100",原生林,328.614,17.3852884374724
120.39537,22.88753,"2,281",闊葉樹林型,"2221",經改造天然林,17009.5,13.0975293384766
120.39707,22.8891,"2,282",闊葉樹林型,"2221",經改造天然林,213771,0
120.39808,22.89229,"2,283",竹林,,生產性人工林,1340.85,12.4404512558114
120.399,22.89414,"2,284",竹林,"2211",生產性人工林,16093.4,19.1161600714172
120.39754,22.89554,"2,285",竹林,"2211",生產性人工林,13139.1,0
120.39379,22.89523,"2,286",竹林,"2211",生產性人工林,13139.1,26.6581386095193
120.35576,22.86931,"2,287",竹林,"2211",生產性人工林,7529.14,0
120.35237,22.86774,"2,288",竹闊混淆林,"2211",生產性人工林,8297.7,0
120.34767,22.85957,"2,289",闊葉樹林型,"2221",經改造天然林,213771,4.26215378779824
120.34899,22.85794,"2,290",闊葉樹林型,"2221",經改造天然林,103298,0
120.34743,22.85548,"2,291",闊葉樹林型,"2221",經改造天然林,213771,0
120.35152,22.85442,"2,292",闊葉樹林型,"2221",經改造天然林,103298,4.85405014954978
120.34455,22.85131,"2,293",闊葉樹林型,"2221",經改造天然林,103298,4.79612829879683
120.91914,22.44651,"2,294",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91721,22.44591,"2,295",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91724,22.44394,"2,296",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91709,22.44197,"2,297",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91598,22.44048,"2,298",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91979,22.44881,"2,299",闊葉樹林型,"2221",經改造天然林,213771,0.467767948546354
120.92113,22.45047,"2,300",闊葉樹林型,"2221",經改造天然林,213771,0.494275878647901
120.9226,22.45239,"2,301",闊葉樹林型,"2221",經改造天然林,46290.7,0.585688541024627
121.29292,23.03543,"2,302",竹闊混淆林,"2211",生產性人工林,3693.98,0
121.29525,23.03797,"2,303",闊葉樹林型,"2221",經改造天然林,46290.7,0
121.29813,23.04145,"2,304",闊葉樹林型,"2221",經改造天然林,1.07433,7.99269813346262
121.30023,23.04367,"2,305",闊葉樹林型,"2221",經改造天然林,213771,0.967728073368784
121.30161,23.03837,"2,306",闊葉樹林型,"2221",經改造天然林,213771,0
121.301,23.04902,"2,307",闊葉樹林型,"2221",經改造天然林,46290.7,6.71143754616675
121.29858,23.03828,"2,308",闊葉樹林型,"2221",經改造天然林,213771,0.211580290389027
121.29523,23.0354,"2,309",闊葉樹林型,"2221",經改造天然林,46290.7,55.1715568638667
121.36237,23.10632,"2,310",闊葉樹林型,"2221",經改造天然林,213771,0.953751609940723
121.36046,23.10468,"2,311",闊葉樹林型,"2221",經改造天然林,103298,7.60139455662816
121.35816,23.10621,"2,312",闊葉樹林型,,經改造天然林,2409.16,41.4462919709182
121.35551,23.10562,"2,313",闊葉樹林型,"2221",經改造天然林,213771,0
121.35101,23.10849,"2,314",闊葉樹林型,"2221",經改造天然林,103298,2.39389995199623
121.35495,23.10842,"2,315",闊葉樹林型,"1100",原生林,1288.05,0
121.36228,23.11026,"2,316",闊葉樹林型,"2221",經改造天然林,10998,0
121.36572,23.11565,"2,317",闊葉樹林型,"2221",經改造天然林,213771,14.8821173524699
121.35354,23.59145,"2,318",闊葉樹林型,"2100",半天然林,2984.83,0
121.35123,23.59032,"2,319",闊葉樹林型,"2100",半天然林,2984.83,0
121.3501,23.58856,"2,320",闊葉樹林型,"2100",半天然林,2984.83,0
121.34787,23.58836,"2,321",闊葉樹林型,"2100",半天然林,2984.83,0
121.34528,23.58882,"2,322",闊葉樹林型,"1100",原生林,369060,0
121.34302,23.58951,"2,323",闊葉樹林型,"1100",原生林,369060,0
121.40299,23.5544,"2,324",竹林,"2211",生產性人工林,16093.4,0
121.40141,23.55327,"2,325",竹林,"2211",生產性人工林,16093.4,81.4013053060811
121.39964,23.55276,"2,326",闊葉樹林型,"2221",經改造天然林,46290.7,12.7646948616639
121.39761,23.55132,"2,327",闊葉樹林型,"2221",經改造天然林,213771,0
121.39542,23.5517,"2,328",闊葉樹林型,"2221",經改造天然林,103298,0
121.39301,23.55199,"2,329",闊葉樹林型,"2221",經改造天然林,103298,0
121.39161,23.55269,"2,330",闊葉樹林型,"2221",經改造天然林,213771,7.43864280853484
121.3891,23.55342,"2,331",闊葉樹林型,,經改造天然林,3851.16,86.2743140794983
121.38694,23.55446,"2,332",闊葉樹林型,,經改造天然林,3851.16,265.472138373126
121.38478,23.55606,"2,333",闊葉樹林型,,經改造天然林,3851.16,189.730458556082
121.41982,23.49684,"2,334",闊葉樹林型,"1100",原生林,10154.5,1.46926201538188
121.42133,23.49817,"2,335",闊葉樹林型,"1100",原生林,369060,0.944727936285735
121.42323,23.49724,"2,336",闊葉樹林型,"1100",原生林,369060,2.40286551000499
121.42505,23.49632,"2,337",闊葉樹林型,"1100",原生林,369060,0
121.42749,23.49561,"2,338",闊葉樹林型,,經改造天然林,2363.78,0
121.42946,23.49653,"2,339",闊葉樹林型,"1100",原生林,369060,3.52771029946328
121.42956,23.49917,"2,340",闊葉樹林型,"1100",原生林,369060,0
121.4309,23.50115,"2,341",闊葉樹林型,"1100",原生林,369060,0
121.43252,23.50272,"2,342",闊葉樹林型,"1100",原生林,369060,1.63894157237099
121.43424,23.50377,"2,343",闊葉樹林型,"1100",原生林,369060,2.09478442521518
121.22956,23.32658,"2,344",闊葉樹林型,"1100",原生林,21214.5,0.773525780533067
121.22761,23.32735,"2,345",闊葉樹林型,"1100",原生林,21214.5,0
121.22586,23.32842,"2,346",闊葉樹林型,"1100",原生林,21214.5,0
121.22455,23.33145,"2,347",闊葉樹林型,"1100",原生林,21214.5,0
121.22384,23.33328,"2,348",闊葉樹林型,"1100",原生林,21214.5,0
121.22313,23.33506,"2,349",針闊葉樹混淆,"2211",生產性人工林,1155.07,0
121.23158,23.32756,"2,350",闊葉樹林型,"1100",原生林,21214.5,0
121.23379,23.3284,"2,351",闊葉樹林型,"1100",原生林,21214.5,0
121.22199,23.33683,"2,352",闊葉樹林型,"1100",原生林,21214.5,0
121.21993,23.33666,"2,353",闊葉樹林型,"1100",原生林,21214.5,0
121.21762,23.33749,"2,354",闊葉樹林型,"1100",原生林,21214.5,0
121.21601,23.33863,"2,355",闊葉樹林型,"1100",原生林,21214.5,0
121.21503,23.34034,"2,356",闊葉樹林型,"1100",原生林,21214.5,0
121.21371,23.34181,"2,357",闊葉樹林型,"1100",原生林,21214.5,0
121.21294,23.34356,"2,358",闊葉樹林型,"1100",原生林,21214.5,0
121.21349,23.34555,"2,359",闊葉樹林型,"1100",原生林,21214.5,0
121.21161,23.34625,"2,360",針闊葉樹混淆,"2211",生產性人工林,1155.07,0
121.20966,23.34696,"2,361",針闊葉樹混淆,"2211",生產性人工林,1155.07,0
121.1871,23.35317,"2,362",闊葉樹林型,"2212",保護性人工林,290.389,0
121.18775,23.35099,"2,363",闊葉樹林型,"2212",保護性人工林,290.389,0
121.18921,23.34891,"2,364",闊葉樹林型,"2212",保護性人工林,554.846,0
121.18983,23.3465,"2,365",闊葉樹林型,"2212",保護性人工林,554.846,0
121.18704,23.3455,"2,366",闊葉樹林型,"1100",原生林,968.089,0
121.18682,23.34222,"2,367",闊葉樹林型,"1100",原生林,369060,0
121.18922,23.34123,"2,368",闊葉樹林型,"1100",原生林,369060,0
121.19167,23.33916,"2,369",針闊葉樹混淆,"1100",原生林,5237.17,0
121.19356,23.33738,"2,370",針闊葉樹混淆,"1100",原生林,5237.17,0
121.19299,23.33432,"2,371",闊葉樹林型,"1100",原生林,369060,0
120.98526,23.24926,"2,372",針葉樹林型,"2211",生產性人工林,242.497,5.21155195117946
120.98583,23.24787,"2,373",闊葉樹林型,,經改造天然林,6203.38,0
120.98586,23.24596,"2,374",針闊葉樹混淆,"2211",生產性人工林,856.062,0
120.98694,23.24163,"2,375",闊葉樹林型,,經改造天然林,6203.38,0
120.98376,23.24044,"2,376",闊葉樹林型,,經改造天然林,6203.38,0
120.98444,23.23823,"2,377",闊葉樹林型,,經改造天然林,6203.38,0
120.98615,23.24016,"2,378",闊葉樹林型,,經改造天然林,6203.38,0
120.98946,23.24137,"2,379",闊葉樹林型,,經改造天然林,6203.38,0
120.99112,23.24473,"2,380",闊葉樹林型,"1100",原生林,20799.1,0
120.81262,24.62879,"2,381",闊葉樹林型,"2221",經改造天然林,213771,21.964029896818
120.81261,24.63156,"2,382",竹林,,生產性人工林,1052.78,9.22849582398445
120.80983,24.63284,"2,383",竹林,,生產性人工林,1052.78,60.4066485723817
120.80787,24.63131,"2,384",竹林,,生產性人工林,1.43826,16.7325062088804
120.80625,24.62919,"2,385",闊葉樹林型,"2221",經改造天然林,10998,6.59034406635031
120.80638,24.627,"2,386",闊葉樹林型,"2221",經改造天然林,103298,2.12872418726704
121.61465,25.09683,"2,387",闊葉樹林型,,原生林,3208.01,12.1547610589027
121.61769,25.0945,"2,388",闊葉樹林型,,原生林,3208.01,13.4769311861492
121.62061,25.09169,"2,389",闊葉樹林型,,原生林,3208.01,10.1687610402958
121.62179,25.09524,"2,390",闊葉樹林型,,原生林,3208.01,2.92703601730253
121.62247,25.08745,"2,391",闊葉樹林型,,原生林,3208.01,7.56780350250742
121.62483,25.08653,"2,392",闊葉樹林型,,原生林,3208.01,10.4664357967156
121.62456,25.08469,"2,393",闊葉樹林型,,原生林,3208.01,39.3896318636356
121.62421,25.08131,"2,394",闊葉樹林型,,原生林,3208.01,23.0249964026961
121.62385,25.07772,"2,395",闊葉樹林型,"2221",經改造天然林,213771,52.9518458338679
120.90025,23.85167,"2,396",竹闊混淆林,"2212",保護性人工林,581.281,0
120.89877,23.85453,"2,397",竹闊混淆林,"2212",保護性人工林,581.281,2.38473736403135
120.89757,23.85172,"2,398",闊葉樹林型,"2212",保護性人工林,83.7915,15.6471420489135
120.8954,23.85301,"2,399",竹闊混淆林,"2212",保護性人工林,931.745,0
120.89665,23.85479,"2,400",竹闊混淆林,"2212",保護性人工林,261.176,0
120.8909,23.85826,"2,401",竹闊混淆林,"2212",保護性人工林,2155.65,0
120.89026,23.86033,"2,402",闊葉樹林型,"2222",原生林,1501.92,3.32127369615458
120.89911,23.86065,"2,403",竹林,"2212",保護性人工林,2265.88,0
120.90011,23.86281,"2,404",竹闊混淆林,"2211",生產性人工林,8297.7,10.5238242370308
120.89841,23.86521,"2,405",竹針混淆林,"2212",保護性人工林,19.8406,0
120.60712,23.73212,"2,406",闊葉樹林型,,經改造天然林,315.579,0
120.60479,23.73121,"2,407",竹林,,生產性人工林,917.152,13.405595121999
120.60303,23.73368,"2,408",闊葉樹林型,,經改造天然林,111.021,96.4973731095918
120.60091,23.73578,"2,409",闊葉樹林型,,經改造天然林,315.579,3.73504298868766
120.60292,23.73673,"2,410",闊葉樹林型,,經改造天然林,111.021,4.3572050473069
120.60621,23.73472,"2,411",闊葉樹林型,,經改造天然林,315.579,49.9712785493812
120.60549,23.73904,"2,412",竹林,,生產性人工林,917.152,92.7209824815115
120.63533,23.70567,"2,413",竹林,"2212",保護性人工林,2007.28,2.70193137807903
120.63259,23.70238,"2,414",竹林,"2212",保護性人工林,1542.67,0
120.6348,23.70001,"2,415",竹林,"2212",保護性人工林,1666.89,0
120.63192,23.69918,"2,416",竹闊混淆林,"2212",保護性人工林,581.281,0
120.627,23.7065,"2,417",竹林,"2212",保護性人工林,1666.89,0
120.62659,23.70194,"2,418",竹林,"2212",保護性人工林,2007.28,1.12718250456549
120.62409,23.6987,"2,419",竹闊混淆林,"2212",保護性人工林,2592.77,0
120.62108,23.71075,"2,420",竹闊混淆林,"2212",保護性人工林,306.313,0
120.62291,23.71045,"2,421",竹林,"2212",保護性人工林,1666.89,0
120.8024,23.82643,"2,422",闊葉樹林型,,經改造天然林,2737.78,0
120.80161,23.82885,"2,423",闊葉樹林型,,經改造天然林,2737.78,44.5523264787638
120.80618,23.82607,"2,424",竹林,,生產性人工林,1484.67,0
120.79756,23.8349,"2,425",闊葉樹林型,,經改造天然林,2737.78,10.1753850299776
120.79081,23.83751,"2,426",闊葉樹林型,,經改造天然林,2737.78,98.5857361017212
120.79151,23.833,"2,427",竹林,,經改造天然林,2492.17,25.4411827251862
120.795,23.83192,"2,428",闊葉樹林型,,經改造天然林,1178.37,293.125145942163
120.79135,23.82515,"2,429",竹林,,生產性人工林,1484.67,184.063375219285
120.78058,23.82565,"2,430",闊葉樹林型,,經改造天然林,2737.78,201.226390802821
120.77675,23.82451,"2,431",闊葉樹林型,,經改造天然林,2737.78,246.91530512195
121.28288,24.15502,"2,432",闊葉樹林型,,經改造天然林,2363.78,61.3557264384267
121.28838,24.16168,"2,433",針葉樹林型,"1200",經改造天然林,22.2128,61.5473865078824
121.28671,24.16015,"2,434",針葉樹林型,"1100",原生林,4123.5,0
121.28599,24.1582,"2,435",針葉樹林型,"1100",原生林,290.197,19.7952129060801
121.28446,24.15974,"2,436",針葉樹林型,"1100",原生林,3733.64,44.4101108450902
121.28189,24.16108,"2,437",針葉樹林型,"1100",原生林,3733.64,2.23266911038748
121.28365,24.15771,"2,438",針葉樹林型,"1100",原生林,290.197,6.06513918584294
121.28377,24.1516,"2,439",針葉樹林型,"1100",原生林,1348.01,2.94292718715263
121.28171,24.13662,"2,440",針葉樹林型,"1100",原生林,5910.23,186.466406341222
121.28233,24.13679,"2,441",針葉樹林型,"1100",原生林,5910.23,235.918649680261
121.28374,24.13801,"2,442",針葉樹林型,"1100",原生林,3733.64,120.633694057761
121.28511,24.13861,"2,443",針葉樹林型,"1100",原生林,1284.98,42.2291358980149
121.28621,24.13948,"2,444",針葉樹林型,"1100",原生林,5910.23,54.6847855014215
121.28781,24.13875,"2,445",針葉樹林型,"1100",原生林,2436.46,75.4903626490465
121.28832,24.1369,"2,446",針葉樹林型,"1100",原生林,2735.38,45.1662120691249
121.28918,24.13544,"2,447",針葉樹林型,"1100",原生林,3225.8,1.0251177290809
121.28922,24.16637,"2,448",闊葉樹林型,"1200",經改造天然林,9.29583,2.27216672489017
121.28838,24.16385,"2,449",針葉樹林型,"1200",經改造天然林,22.2128,8.27663867118362
120.32046,23.80063,"2,450",闊葉樹林型,,生產性人工林,0.2724,253.660023211806
120.31699,23.80023,"2,451",闊葉樹林型,,生產性人工林,0.315619,596.978852507886
120.31717,23.80264,"2,452",闊葉樹林型,,生產性人工林,0.748511,422.479587663184
120.31881,23.8046,"2,453",闊葉樹林型,,生產性人工林,0.748511,174.62086180799
120.32203,23.80405,"2,454",闊葉樹林型,,生產性人工林,0.2724,155.909202270767
120.32296,23.80166,"2,455",闊葉樹林型,,生產性人工林,0.2724,17.7374167586275
120.32223,23.79867,"2,456",闊葉樹林型,,生產性人工林,0.262258,331.130949968605
120.32588,23.79685,"2,457",闊葉樹林型,,生產性人工林,0.262258,348.791465768445
120.32011,23.7967,"2,458",闊葉樹林型,,生產性人工林,0.936582,574.755704285715
120.31662,23.79735,"2,459",闊葉樹林型,,生產性人工林,0.133424,391.586128147378
120.23258,23.79083,"2,460",闊葉樹林型,,生產性人工林,0.14702,417.60712777565
120.22783,23.79123,"2,461",闊葉樹林型,"2211",生產性人工林,19509,810.699931813918
120.23023,23.78987,"2,462",闊葉樹林型,,生產性人工林,0.14702,677.171984137386
120.22081,23.78956,"2,463",闊葉樹林型,"2211",生產性人工林,19509,776.74708723504
120.22484,23.78964,"2,464",闊葉樹林型,"2211",生產性人工林,19509,899.56203494344
120.22364,23.78446,"2,465",闊葉樹林型,,生產性人工林,0.232889,1327.5699044032
120.22808,23.78812,"2,466",闊葉樹林型,,生產性人工林,0.14702,952.281192885697
120.2277,23.7814,"2,467",闊葉樹林型,,生產性人工林,0.24836,1182.75987440603
120.23442,23.78697,"2,468",闊葉樹林型,,經改造天然林,0.237237,360.069068709595
120.23659,23.79006,"2,469",闊葉樹林型,,生產性人工林,0.14702,176.962485182018
120.35027,23.76392,"2,470",闊葉樹林型,,生產性人工林,0.352812,401.536107276914
120.34739,23.76556,"2,471",闊葉樹林型,,生產性人工林,0.352812,351.072709976157
120.34469,23.76639,"2,472",闊葉樹林型,,生產性人工林,0.211076,427.635540105153
120.34803,23.76755,"2,473",闊葉樹林型,,生產性人工林,0.352812,580.815746081048
120.35188,23.76722,"2,474",闊葉樹林型,,生產性人工林,0.993143,402.049074617408
120.35161,23.76502,"2,475",闊葉樹林型,,生產性人工林,0.993143,311.768428623698
120.35459,23.76397,"2,476",闊葉樹林型,,生產性人工林,0.993143,6.65611711839132
120.3521,23.76282,"2,477",闊葉樹林型,,生產性人工林,0.219408,257.136402219137
120.3499,23.76228,"2,478",闊葉樹林型,,生產性人工林,0.170149,246.220139109731
120.34703,23.76322,"2,479",闊葉樹林型,,生產性人工林,0.352812,95.2381062331726
121.39718,24.99702,"2,480",闊葉樹林型,"2221",經改造天然林,10998,0
121.39633,24.99531,"2,481",闊葉樹林型,"2221",經改造天然林,10998,0
121.39394,24.99405,"2,482",闊葉樹林型,"2221",經改造天然林,10998,0
121.39182,24.99353,"2,483",闊葉樹林型,"2221",經改造天然林,103298,0
121.38988,24.99403,"2,484",闊葉樹林型,"2221",經改造天然林,103298,0
