"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"st[114]",-0.834001769598715,1.55932920672382,-4.28769003733844,-1.73413017622703,-0.673634143352185,0.225044790173319,1.82022681281278,1.0176682631596,350
"st[115]",-0.641798323485218,1.40624323780456,-3.74127760416334,-1.52611158186623,-0.531553816593769,0.369722744644447,1.75771147893339,1.00772685266088,370
"st[116]",-0.572218778306844,1.43184685052282,-3.73062024776771,-1.4380073228702,-0.455172541337617,0.412589327638444,1.98457539032835,1.00704590767027,7500
"st[117]",-0.610419364713074,1.53133906159315,-3.90982920088728,-1.54038252309742,-0.480482741239004,0.456225561854467,2.03822493914821,1.01717731113846,150
"st[118]",-0.806735314730766,1.44269940031695,-3.93539079300016,-1.69026690171038,-0.701161615819721,0.217336573903483,1.6985457181803,1.01261605075142,210
"st[119]",-0.568202027431713,1.30996261172362,-3.30760716664916,-1.44317253003357,-0.559562530611264,0.37688070294783,1.8300918099589,1.08554683221005,28
"st[120]",0.608034283049153,1.12159193832842,-1.68170891809199,-0.116241154416939,0.642768491620618,1.37520593565629,2.68714806313551,1.05003884410699,49
"st[121]",0.768186089662331,1.07578449559399,-1.4110904211105,0.039164682347151,0.803433470915711,1.53818625476507,2.72888169265324,1.0477569726189,47
"st[122]",-0.97225146943533,1.45635839770047,-4.05759947307684,-1.9131267538994,-0.887300968811487,0.0408214194846965,1.74104188997207,1.024132867201,160
"st[123]",2.6399225898611,0.777519370671215,0.972834622011844,2.15403333086243,2.6918921884191,3.17705011680255,4.04554714150833,1.09391552189255,31
"st[124]",-0.2278577195104,1.66396620726356,-3.71646472023705,-1.28840515647352,-0.146430580726197,0.905786942209052,2.85502032637205,1.00365227562771,7500
"st[125]",-0.265460232093116,1.65485553787016,-3.74444940927112,-1.29794566302891,-0.192772396488423,0.867537880738904,2.80902854188474,1.00684964586839,1200
"st[126]",-0.842160690262935,1.4944413442958,-4.27730502004122,-1.71592088233831,-0.709321903030415,0.193846624868665,1.77998563022015,1.02636707953333,110
"st[127]",-0.939162098820752,1.56175553292798,-4.42905963507019,-1.90892004325646,-0.775048611465867,0.150160843988727,1.75389358440694,1.01516474029881,420
"st[128]",-0.842171743706079,1.43860408757567,-4.08196909604859,-1.68585921723896,-0.725432263949531,0.125851664278593,1.79608910343064,1.02515784783098,95
"st[129]",-0.753530554066855,1.44055377887263,-4.12118345983883,-1.58792642672008,-0.599292784918803,0.249191841478559,1.68645435921995,1.06001215187971,52
"st[130]",0.673956287700935,1.17060202568012,-1.89897673394807,-0.0444826949785123,0.766988286428776,1.51168250705181,2.72443608593988,1.02251182747301,130
"st[131]",0.755582215988467,1.03251690903783,-1.32357261219309,0.0514837370536805,0.797874066552841,1.4740321069847,2.71115264201366,1.01085784731727,290
"st[132]",-0.69961019503447,1.46659985951842,-3.88370298338556,-1.54934465532523,-0.608361042423856,0.297597640066528,1.94189700932544,1.01420012048106,300
"st[133]",-0.637457080975713,1.52758979614022,-3.92672324696436,-1.57043492220197,-0.56951371832558,0.414398197679352,2.08607796018793,1.01537089117257,330
"st[134]",-0.864232131370933,1.51970806954696,-4.29158871697983,-1.75986613082422,-0.739954125248838,0.169794138712885,1.7851614739553,1.03253638930152,170
"st[135]",-0.590611846819871,1.62844353811859,-4.02022200540447,-1.59911242560675,-0.532448269427479,0.492989621099698,2.37493704801299,1.03918467464065,87
"st[136]",-0.647844090206099,1.47677408913166,-3.94196242720464,-1.55122736268035,-0.51942345375115,0.390619577530711,1.89087936355244,1.01886184666646,170
"st[137]",-0.682279565785655,1.54226828833512,-4.12726143323781,-1.60021066057334,-0.533533819642775,0.382300628602526,1.93348543476975,1.03130278123727,100
"st[138]",-0.618215294379771,1.42684499244738,-3.56061352684695,-1.55858064457665,-0.537783544700324,0.399074961956511,1.96953319560918,1.00441539457738,910
"st[139]",-0.534257263284123,1.54398854459944,-3.79361615651007,-1.51874332800972,-0.448450317588024,0.547258060573621,2.25520436695358,1.0170959356624,240
"st[140]",-0.413643433503782,1.53232254422494,-3.65565605984549,-1.37612953721924,-0.335879311423187,0.655746032013428,2.29155916192299,1.00848424876641,1700
"st[141]",-0.57685432330982,1.33887895203232,-3.3981217784268,-1.40740867621253,-0.464419976502592,0.364875653770903,1.77260288880293,1.02617865404734,120
"st[142]",-0.689709287540723,1.38680868642753,-3.65333546370699,-1.55857645614056,-0.608511019648089,0.286266523990743,1.74501332398211,1.01315438966715,660
"st[143]",2.8788167317125,0.742535372889879,1.33291188409228,2.41880462800145,2.88969011483719,3.385583715496,4.24001437990945,1.10278133203722,28
"st[144]",-0.677288099686313,1.40310043654863,-3.75346446884932,-1.50264755524879,-0.592614237938564,0.268971724683435,1.89047387624954,1.03023966580765,130
"st[145]",-0.901705989344392,1.47723160842957,-4.21509431953565,-1.79510822883724,-0.707196738888835,0.124529456258749,1.54390220750335,1.01063595299072,440
"st[146]",-0.658763215434215,1.44281865232311,-3.62070045945614,-1.57141777854002,-0.598736885348947,0.329984065986099,2.03045502441239,1.01394002693849,710
"st[147]",-0.758997696408231,1.37562258482934,-4.0773067907672,-1.50449389026492,-0.634206209839385,0.165390464796263,1.61191179711961,1.07775788549049,40
"st[148]",-0.875605645849718,1.379685466902,-3.74969895562617,-1.77628804938284,-0.817915734161807,0.100740043010153,1.6772748675829,1.01833143548502,140
