¼Ë°Ï½s¸¹,LCODE_C2,area,perimeter
A09-36,"0701",71521.7775268555,1791.68380935696
A34-65,"0702",113866.014526367,4998.65386988049
A27-44,"0903",32127.4744873047,2783.84730102929
A09-36,"0702",1217.34271240234,167.232287002352
A29-25,"0101",4628.87902832031,527.820468722468
A23-05,"0406",103.059631347656,48.5721617439586
A32-11,"0202",1077.05438232422,277.307501459712
A23-05,"0403",49.8109741210938,43.9415994862981
A03-03,"0202",2155.14770507812,459.086857358004
A28-16,"0903",9214.37091064453,1157.55819682087
A23-05,"0401",513.031433105469,172.019494253387
A03-03,"0203",285.838256835938,133.881008273284
A23-05,"0402",4946.69482421875,1105.04448097847
B37-02,"0101",156.198669433594,59.4991503174057
A09-12,"0303",56792.7439575195,14665.5763645499
A04-75,"0605",956.363037109375,130.362443954937
A05-23,"0606",137.307922363281,51.0563821897631
A09-59,"0303",35046.2437744141,8812.36737261539
A40-06,"0401",40795.8089599609,3025.9421758975
A26-03,"0904",10965.346496582,747.954818896549
A34-40,"0303",10171.9814147949,1820.33924480123
A40-06,"0403",838.707794189453,139.845580314182
A18-07,"0103",136.624633789062,81.0401162158685
A26-03,"0908",4078.3212890625,259.687250708064
A18-07,"0104",855.65869140625,369.999586306721
A40-06,"0406",4013.68692016602,899.027540729835
A18-07,"0101",171900.940246582,11067.7603147919
A37-11,"0201",61440.0204467773,3295.39755652067
A37-11,"0202",5545.88116455078,703.402088019609
A39-11,"0402",335.073425292969,180.09035314115
A26-03,"0905",2402.65826416016,400.571850296226
A39-11,"0403",4071.42727661133,271.523819241249
A34-06,"0203",92.0267028808594,48.1567593685602
A33-23,"0303",29576.656036377,8000.66408122012
A17-19,"0502",437.903015136719,86.4486387356321
A01-09,"0104",19.6590576171875,17.8669650308162
A27-27,"0402",12574.2159423828,4851.44773988924
A35-03,"0303",23965.2652282715,6385.04995158298
A09-45,"0501",6186.07641601562,660.26852296944
A04-76,"0605",2899.25463867188,398.301168429472
A09-45,"0502",13763.6223144531,1733.89430643296
A04-76,"0604",2256.80725097656,215.195736793679
A32-02,"0405",3179.29437255859,259.903595048836
A03-23,"0605",81.5827026367188,36.1377223522869
A20-04,"0904",10186.3461914062,782.347678630823
A09-03,"0503",428.172058105469,126.264854365428
C30-01,"0502",4993.79937744141,451.411843918769
A03-23,"0606",524.833740234375,178.463353054284
A32-02,"0403",1111.03271484375,155.604151089496
A09-03,"0504",104.758117675781,57.768872837425
A01-09,"0101",1829.02990722656,427.737799617435
A01-09,"0102",4898.80529785156,322.971754635064
A04-17,"0101",17547.2283325195,2169.99409519649
A40-14,"0202",189.585357666016,66.2410727882582
A39-11,"0405",356.605194091797,77.4100263851129
A03-23,"0602",27255.6764526367,999.755014729516
A09-26,"0908",47279.114074707,4483.68850727579
A28-15,"0908",5602.55969238281,1500.25790982331
A04-17,"0104",255.1416015625,151.753436435449
A03-23,"0604",313.4111328125,71.7847781264742
A37-02,"0401",5322.53063964844,1151.29574071268
A02-02,"0303",14995.5557861328,5679.17968541148
A09-67,"0101",3192.66320800781,394.180994936746
A33-38,"0104",275.074462890625,118.301733899347
C28-01,"0401",33408.8851318359,1592.87302792517
A04-51,"0201",243517.741760254,5932.62295367858
A33-38,"0101",12923.6983947754,1183.43097838424
A12-07,"0303",9418.26354980469,2679.97898192128
A09-03,"0502",1467.34063720703,223.75161705073
A41-02,"0908",50347.8359375,3939.32033209795
A37-02,"0403",635.197509765625,93.5312050465308
A09-54,"0303",39581.6976318359,5179.10035221093
A34-66,"0702",292222.921722412,10433.8382531589
A41-02,"0904",10450.8804016113,830.679115680913
A09-08,"0104",641.871826171875,279.60660687273
A09-08,"0103",129.835021972656,45.663827501081
A09-08,"0102",1183.04284667969,184.003072342879
A09-08,"0101",100617.252258301,7062.60712837625
A09-35,"0702",49248.4426269531,2064.26868100968
A32-12,"0201",9726.51739501953,776.344283044139
A28-15,"0903",249.444885253906,75.7350635536071
A09-35,"0701",35484.2502441406,1000.60921830564
A09-26,"0904",0.52947998046875,3.7162357798199
A32-12,"0202",52957.0531005859,2581.36606859683
A27-52,"0702",1422.92764282227,162.847206662348
A23-04,"0403",247.980163574219,129.054708351092
A35-13,"0103",125.071258544922,45.863424870991
A23-04,"0402",1444.12585449219,424.482902354024
A35-13,"0104",547.686706542969,193.670873052357
A35-13,"0101",266836.956451416,11662.9063955938
A09-22,"0605",36.674072265625,24.2736361318684
A39-03,"0606",4738.21038818359,274.69689817522
B06-02,"0202",15937.5164794922,1255.23201780034
B32-05,"0402",713.385070800781,147.376693944466
B06-02,"0201",209006.446960449,8580.37016137874
A39-03,"0602",7487.37326049805,357.52863884346
A40-05,"0401",26216.3910522461,2561.12912507022
A26-04,"0903",3277.94384765625,259.460757614971
A40-05,"0402",4371.01092529297,940.029033856534
A37-12,"0202",105106.752288818,8062.88424919792
A26-04,"0908",8418.15155029297,708.259022627648
A40-05,"0406",9032.8828125,1611.42454712398
A39-12,"0405",221.252960205078,104.543609722443
A39-12,"0403",1981.08239746094,255.778229992339
A27-28,"0401",2517.55880737305,599.092950257174
A27-28,"0403",8015.34216308594,723.94854305178
A27-43,"0908",1361.18182373047,255.532160456126
A27-28,"0402",8130.95205688477,1518.52138884111
A36-01,"0201",190208.691833496,8436.0416660353
A28-01,"0202",94620.4575195312,5977.35638338854
A35-04,"0303",21773.8868408203,7893.03350787661
A27-28,"0405",2743.00610351562,215.596220838523
A36-01,"0202",18557.457611084,990.886074573217
A04-77,"0605",0.2747802734375,4.56729366534371
A27-28,"0406",2303.03558349609,839.282635269127
A09-31,"0402",265.979797363281,216.642408973995
A03-24,"0602",3303.60815429688,243.290557407963
A04-77,"0602",45869.1281738281,1588.3224880361
A32-03,"0401",3380.54840087891,1184.17095913269
A32-03,"0402",4621.44592285156,1153.85520261544
A09-31,"0403",1794.90295410156,551.395506257157
A04-16,"0101",3019.65081787109,620.405784451203
A04-16,"0104",92.4326782226562,55.5576392755707
A02-03,"0303",27092.5279541016,6902.65459941275
A12-08,"0303",15019.1354980469,5025.27960749275
A04-50,"0201",23885.9103393555,2850.82860579222
A21-08,"0605",106.767578125,39.858006126755
B32-10,"0202",126582.380737305,8538.89356448532
A35-19,"0908",136.548950195312,110.477131680531
B32-10,"0201",75907.3951416016,2279.71879178883
A33-13,"0602",2286.38571166992,211.30010045551
A40-17,"0201",307198.880523682,6618.71914764394
A33-13,"0604",1653.31591796875,302.976210679891
A04-50,"0202",1996.12847900391,430.377080907609
A04-27,"0303",57773.1044311523,11624.007253167
A33-13,"0606",2510.10504150391,209.685252185456
A09-09,"0103",1453.24468994141,284.314807961414
A09-09,"0104",877.033264160156,463.734310333741
A27-16,"0604",2808.99603271484,270.819369646049
A09-09,"0101",171351.001098633,11510.9614162847
B29-06,"0303",10471.1192626953,2604.92621564805
A35-12,"0104",929.225830078125,252.761689538493
A35-12,"0103",1978.54187011719,502.319127641876
B30-09,"0502",1569.93023681641,168.177897153802
A35-12,"0101",253100.99520874,12085.8400643881
A34-72,"0503",1392.99057006836,681.30523997208
A34-72,"0504",20293.0081787109,3018.67526903573
B32-02,"0401",2010.00408935547,386.90990655856
B32-02,"0403",3.65020751953125,10.9350165378361
A34-08,"0202",63843.5157470703,3466.17956366664
A33-22,"0401",5559.15951538086,370.416484602619
A34-72,"0501",43080.0522155762,8032.92332484592
A27-25,"0401",3050.77584838867,615.972154732419
A34-72,"0502",102464.901489258,14474.6490730615
A27-25,"0402",12843.4425048828,2644.68354507049
A04-56,"0501",2278.41802978516,524.62746870223
A04-36,"0104",118.68017578125,91.0963355856376
A33-22,"0402",1233.51635742188,1035.74104136554
A04-36,"0101",5337.75506591797,437.01445986895
A35-05,"0303",16414.5444946289,8273.61875645613
B18-03,"0502",143.672912597656,50.5691629993464
A32-04,"0406",1442.34362792969,576.152934961112
A09-40,"0202",3834.70104980469,580.913693265062
A04-56,"0503",191.746398925781,126.770541481403
A27-25,"0405",187.038726806641,79.7722891613896
A09-40,"0201",16.906005859375,19.0512961409818
A04-56,"0502",8802.35278320312,1442.67270561882
A21-08,"0606",106.641174316406,49.6007273129211
A03-25,"0602",12391.8877563477,450.26385609567
A32-04,"0402",2253.90270996094,691.741769572355
A04-56,"0504",6550.90887451172,827.335309323695
A09-30,"0403",610.254028320312,115.487898720786
A32-04,"0401",18079.0443115234,1386.28062001589
A04-19,"0504",387.514221191406,122.45913630743
A40-16,"0202",14906.2782897949,1051.99621550924
A32-04,"0404",1284.93041992188,314.621421784928
A09-30,"0401",13285.3757324219,2236.25733695365
A03-25,"0601",4410.55352783203,656.976978046362
A32-04,"0403",31.3850708007812,33.0376532437018
A04-19,"0502",5318.41442871094,984.946458947189
A04-19,"0503",412.979125976562,163.088288188356
A04-19,"0501",8245.64398193359,654.101102332609
A34-31,"0503",619.274536132812,227.954444975882
A34-31,"0502",10491.3398742676,1558.37823779606
A04-28,"0303",72287.416015625,13582.1988906443
A34-31,"0504",2171.47512817383,285.878240492788
A04-47,"0702",4144.47998046875,671.671195323402
A02-08,"0302",1347.91973876953,281.920872608424
A02-08,"0303",13660.349609375,4828.07188307878
A09-61,"0602",102285.891601562,3156.27804927241
A33-14,"0605",142.536346435547,47.8978173196916
A04-73,"0101",6488.53582763672,1008.99340618301
A23-06,"0402",2973.13153076172,971.413057491134
A27-53,"0606",3028.51934814453,372.116934517866
A23-06,"0401",25238.5079345703,592.840573398769
A35-11,"0101",61383.6001586914,3080.82182809144
A04-73,"0104",141.460083007812,67.9894705629281
A07-05,"0401",18731.2016601562,1941.10870529325
A34-22,"0702",14053.0908203125,689.103164975679
A34-22,"0701",1341.54473876953,170.469017643333
A05-24,"0605",53.1866455078125,29.1962705839042
A09-20,"0606",2609.166015625,301.398986326553
B32-03,"0401",191.689880371094,95.4479172437163
A04-64,"0303",14281.9902954102,4935.99431926275
A04-09,"0702",56658.0389404297,1712.34272640627
A39-01,"0601",981.025238037109,132.871383906414
A09-20,"0601",690.280517578125,118.691040925925
A04-28,"0302",4352.03826904297,858.516766030741
A39-10,"0401",4654.78424072266,406.983870815094
A33-23,"0401",2274.78091430664,708.947955667674
A04-55,"0501",67.08984375,112.408420565719
A34-73,"0501",5684.76013183594,417.583012229847
A33-23,"0403",288.844024658203,192.117161791479
A04-37,"0104",309.293579101562,176.547363231585
A33-23,"0402",2005.22769165039,787.358303641091
A04-37,"0101",46959.2868041992,4608.57774594829
A28-03,"0202",211706.792053223,12416.9801803741
A28-03,"0201",3691.35083007812,448.768479386924
A35-06,"0303",23715.8148193359,6954.02188790395
A34-54,"0908",15781.8955383301,1606.91502727627
A04-55,"0504",1172.46325683594,324.697214324798
A04-55,"0502",10547.0920410156,2255.0569515018
B29-08,"0303",3253.58386230469,1241.56719106038
A34-73,"0504",160.910461425781,51.8707572612778
A04-55,"0503",7640.42279052734,588.853802986664
A34-73,"0503",1477.95010375977,270.286298043736
A34-73,"0502",6106.29974365234,777.788474521176
A04-18,"0504",21007.9701538086,1512.70611561984
A04-18,"0503",3976.15338134766,964.277200211848
B29-02,"0303",12549.2866210938,5009.87627757221
A04-18,"0502",40011.3174438477,5452.03546619578
A04-18,"0501",2827.22900390625,474.770884265814
A40-20,"0904",4038.23892211914,409.425915680724
A40-20,"0908",6298.28860473633,1352.85071170353
B32-12,"0201",182385.574401855,4263.14041330746
A33-11,"0602",398.437316894531,94.2334919194997
B32-12,"0202",130477.823730469,3577.59013971832
A34-54,"0901",3116.22256469727,350.097057674431
A04-25,"0303",6196.61315917969,3405.49458664706
A09-60,"0605",8040.47113037109,683.675424884055
A04-74,"0101",427.100219726562,117.793549064669
B06-01,"0201",129955.729858398,4751.88394114901
B06-01,"0202",151304.986328125,4939.12903985978
A19-05,"0202",0.73870849609375,4.25972191510064
A19-05,"0201",4077.77868652344,318.244144272354
A27-55,"0606",623.200378417969,119.507148727349
A27-55,"0605",258.664733886719,65.6877362924927
A03-17,"0801",2205.93341064453,263.290648257354
A34-65,"0303",52341.2758483887,5466.59305505911
A34-48,"0702",4960.51190185547,289.175557776023
A35-07,"0303",7580.34744262695,3648.80260290528
A09-72,"0401",21707.9585571289,2323.59268107228
A04-58,"0504",2431.39154052734,258.082158085482
A28-02,"0201",942.096130371094,160.803641662254
A04-58,"0503",466.462890625,110.831424992948
A28-02,"0202",146715.844421387,4212.42247595621
A04-58,"0502",7057.48571777344,1135.02251855733
A04-58,"0501",943.900024414062,199.61953894297
A36-04,"0201",64313.811706543,5109.12259410019
A09-72,"0406",3126.38403320312,1595.50846306931
A40-18,"0202",117566.487701416,7764.14422224264
A36-04,"0202",123894.977020264,6728.73934565625
B29-07,"0303",10587.6235961914,5366.61750627557
A40-21,"0908",25802.7896118164,5123.019026442
A40-21,"0904",6393.25369262695,398.629817549622
A04-17,"0501",2212.71600341797,243.823235296126
A04-17,"0502",2149.70837402344,387.012363489499
A29-17,"0904",640.234619140625,190.34784100004
A29-17,"0903",9039.96618652344,988.756026819508
A33-12,"0601",1055.64202880859,250.649522035868
B32-11,"0202",56153.9749145508,2995.66297586188
A29-17,"0908",1729.35278320312,256.960960464313
A35-17,"0104",35.5815734863281,31.941425068086
B32-11,"0201",224469.61138916,9552.37912129238
A33-12,"0605",419.516906738281,81.9416790084335
A27-15,"0602",6908.61206054688,338.211699862597
A09-04,"0104",552.687377929688,305.109833614737
A04-26,"0303",6353.70654296875,1852.0902340993
A35-17,"0103",6184.06964111328,303.930115714027
A40-09,"0406",11372.6458740234,2877.74418216425
A04-49,"0702",1489.8818359375,355.519883952489
A35-17,"0101",94594.134552002,7045.12822180516
A09-04,"0101",86248.1403198242,6924.76299617797
A02-06,"0302",7140.26171875,1126.05284922054
A27-15,"0605",15927.6035766602,833.717958778407
A02-06,"0303",12376.8739013672,4516.12820156215
A34-66,"0303",18796.904876709,4915.51609749944
A40-09,"0401",97038.6326904297,4371.4565116971
A04-66,"0303",4326.70007324219,417.940609293211
A04-75,"0101",11740.8241577148,1306.38407060524
A03-09,"0104",75.07763671875,51.9211913090866
A04-75,"0104",203.950256347656,85.8392729876784
A19-06,"0201",80806.1137695312,5813.21563591539
A19-06,"0202",638.247619628906,337.960074606046
A03-09,"0101",31603.2799072266,2199.80467142866
A10-05,"0504",1050.33001708984,141.265218365066
A04-76,"0101",4732.85070800781,724.494702791096
A27-56,"0602",187721.357788086,3766.03659493708
A34-47,"0702",230988.957427979,6213.95336858206
B06-06,"0202",93181.5825195312,3383.89586332714
B06-06,"0201",285726.340820312,11043.7908533094
A10-05,"0501",456.630798339844,120.520328664945
A10-05,"0502",9124.7998046875,1796.32694449499
A10-05,"0503",248.2001953125,107.663971890507
A18-02,"0104",380.463989257812,114.322295824097
A18-02,"0103",25909.352355957,1625.7456034413
A18-02,"0102",19024.076965332,782.379776413827
A04-26,"0302",251.277038574219,64.127277985879
A18-02,"0101",68035.4346923828,3611.54575686493
A33-21,"0401",2421.13757324219,456.005295586473
A04-35,"0104",204.204223632812,101.684942900226
A27-24,"0402",3551.72061157227,882.432006155756
A34-01,"0702",212.425262451172,81.1563089137986
A04-57,"0501",11686.1940307617,1460.4352989899
A29-26,"0702",15346.4091796875,521.153903339986
A33-21,"0403",25.8576049804688,18.3827113804356
A19-13,"0903",9269.79150390625,405.493325555617
A35-08,"0303",23120.9544067383,7706.81706459209
A33-21,"0402",283.178405761719,181.807820834046
A19-13,"0904",4244.54168701172,545.872891063806
A04-35,"0101",2470.94671630859,524.357292505725
A09-71,"0403",17466.6840820312,1247.30889679069
A29-35,"0504",1823.33685302734,289.489496999764
A09-71,"0402",6444.74468994141,1440.00788285192
A29-35,"0503",1583.25128173828,501.188117506345
A34-20,"0303",24630.7186584473,5905.30427303639
A28-05,"0202",185417.750732422,4525.33137638964
A29-35,"0502",45089.2738647461,6421.31183825141
A04-57,"0502",32311.2767944336,3997.90506466585
A28-05,"0201",55304.6346435547,2113.86020613857
A04-57,"0503",177.771850585938,80.2461615060327
A36-05,"0202",128534.790435791,6431.79425074171
A04-57,"0504",1102.45867919922,190.600612927749
A10-14,"0303",13516.6301879883,5360.20511726645
A21-04,"0604",2725.85760498047,449.988216847292
A29-16,"0903",18217.1041259766,3302.34504971081
A04-16,"0502",52529.1564941406,6427.42937548523
A04-16,"0501",9169.93316650391,966.149739599108
A29-16,"0905",5613.94323730469,583.267206608988
A04-16,"0504",1044.65270996094,326.438743498381
A20-09,"0101",76099.9805908203,4873.64606208013
A04-16,"0503",4997.58874511719,626.855326721856
A34-56,"0503",27.58837890625,23.3537832472217
A21-04,"0602",5475.92449951172,459.024220578573
A37-08,"0303",9745.89788818359,5041.11044250388
A21-04,"0601",5108.97192382812,555.503352370334
A29-35,"0501",11142.6145019531,2196.0875986247
B33-01,"0904",18258.4383544922,1002.34898172088
A34-37,"0908",7020.68301391602,619.795053930977
A35-16,"0104",85.9346923828125,38.9841007618362
A35-16,"0103",117.832092285156,76.3246597527274
A07-11,"0201",91964.8453369141,4680.41318304797
B33-01,"0908",34616.5072631836,3501.36833154119
A09-62,"0606",3190.42846679688,327.550422261888
A35-16,"0101",40624.3814086914,4209.48704067512
A02-07,"0303",11292.2869873047,4273.52628886305
B33-01,"0905",5806.19598388672,356.358566806403
A07-11,"0202",73591.4071044922,2446.64962407272
A29-16,"0908",6843.72930908203,1471.57265825234
A33-30,"0202",40555.1533813477,2972.30789521106
A33-30,"0201",3135.73858642578,373.280346218891
B29-03,"0402",1284.26409912109,406.742005209525
A27-33,"0202",2450.27459716797,282.253183207597
A04-67,"0303",11262.8760986328,1993.66139698694
A22-09,"0702",13.2587890625,18.7883340801999
A29-34,"0501",6256.52868652344,999.401015182089
A29-34,"0502",21822.0682373047,2536.33666998847
B10-03,"0903",45827.4869384766,4384.25212937665
A27-57,"0605",54.7380981445312,41.7279902356551
A04-77,"0104",41.6045532226562,26.1255780535748
A04-06,"0701",3140.49310302734,323.408681332187
A04-06,"0702",1829.67407226562,330.291055751214
A27-57,"0602",19857.6221313477,597.482494236769
A05-08,"0104",300.417846679688,158.711268919708
A27-57,"0604",385.155944824219,76.5394929731324
B06-07,"0202",215065.724304199,5918.1980143948
A34-21,"0304",1651.83987426758,416.358767434102
A04-77,"0101",1227.87261962891,198.970574159287
A05-08,"0101",83592.6275634766,7123.04944350135
B06-07,"0201",93045.5133666992,3168.23708034609
A10-04,"0503",91.3470458984375,40.9769967354847
A04-23,"0303",5066.04162597656,6991.35706725464
A10-04,"0502",4782.37518310547,873.605834443144
A01-02,"0401",2979.21783447266,780.697111439174
A34-63,"0303",7538.38305664062,3888.81539958764
A27-21,"0402",3250.62188720703,1079.75776139703
A29-34,"0503",6750.73193359375,1089.25916010707
A29-34,"0504",1899.59545898438,386.687024582082
A04-32,"0104",855.942749023438,204.221464477275
A29-25,"0702",25542.4953613281,1705.46557843068
A35-09,"0303",17945.6568908691,5458.22822827219
A04-39,"0908",672.439514160156,218.382087156025
A04-32,"0101",23019.9263916016,2333.89382332488
A28-04,"0201",69779.2430419922,3069.28888050314
B16-01,"0904",17833.7994384766,517.0486185701
A28-04,"0202",85792.9899291992,2897.7939994394
A34-21,"0303",4080.26043701172,1652.51071098902
A34-04,"0702",4611.61154174805,401.421001142169
A36-02,"0202",136914.815948486,9176.87681028152
A03-21,"0606",134.233825683594,45.9820661916655
A34-31,"0104",427.852142333984,174.891903997198
B38-08,"0501",294.945678710938,73.7724754776151
A16-04,"0101",35286.4865722656,2528.28514716224
B38-08,"0502",1357.11645507812,276.892073469843
A34-31,"0101",20611.6139831543,2160.9184346943
A05-19,"0702",707.532165527344,137.600031834537
B38-08,"0504",5.90179443359375,13.2021111444785
A34-55,"0504",578.904296875,139.076677787401
A37-07,"0303",10950.2688903809,4155.24667120321
A34-55,"0503",173.611633300781,53.0873115409728
A33-10,"0602",13664.9271240234,768.641055471077
B32-13,"0201",8808.37469482422,444.227663165575
A34-38,"0908",6865.26446533203,447.155206872816
B32-13,"0202",147654.029663086,4769.72822381932
A01-14,"0201",240062.863830566,5631.75245935661
A33-10,"0604",871.68359375,156.689430136682
A18-01,"0101",37844.4104003906,2582.01249577432
A09-06,"0104",562.564758300781,159.705597996784
A29-15,"0908",12818.2953491211,1533.72758656142
A18-01,"0104",609.932495117188,114.141818043652
A09-06,"0101",17957.1846923828,1862.2979226278
A29-33,"0502",10263.9674682617,1708.98673536968
A04-68,"0303",3862.72308349609,1773.39616643968
A35-15,"0101",28481.4454956055,2004.62626336522
A29-33,"0501",228.178039550781,103.446951070435
A27-58,"0605",110.203002929688,59.4809422409753
A35-15,"0104",692.101196289062,149.126008228542
A04-05,"0702",5382.1279296875,327.722972832661
B06-04,"0202",154044.724365234,3336.66574015834
B06-04,"0201",33107.9170532227,1019.43825484406
A27-58,"0601",6271.150390625,327.322959298342
A34-45,"0701",222824.826324463,4853.53323160721
A04-78,"0104",1426.23516845703,436.117014100375
A27-58,"0602",7410.96640014648,415.170893508465
A34-45,"0702",521.686157226562,106.194453585386
A34-22,"0303",36998.0426635742,7169.33792862034
B30-08,"0502",927.160827636719,271.927256435955
A27-58,"0604",946.976928710938,151.490603467228
A04-78,"0101",75561.2848510742,6073.85919456183
A04-24,"0303",2476.61010742188,2024.80370345396
A34-64,"0303",13458.3958435059,4812.4940104736
A29-33,"0504",475.296630859375,130.377507266507
A01-03,"0403",3625.05548095703,354.969232108756
A29-33,"0503",159.07470703125,53.0205997565891
A04-33,"0104",346.50732421875,151.563922776074
A27-22,"0402",12818.7669067383,5276.63058389507
A09-73,"0402",1354.90185546875,621.885148335734
A09-73,"0401",3171.10894775391,1079.23244489195
A29-24,"0702",95663.5125732422,3099.88777728899
A29-24,"0701",789.3193359375,130.525294495748
A34-73,"0104",463.478668212891,132.495705218744
A04-33,"0101",15489.2567749023,2135.08705169368
A34-03,"0702",649.048156738281,194.348296744151
A34-73,"0103",570.800567626953,222.607156878341
A35-08,"0104",3251.50723266602,481.050664721565
A34-73,"0102",18090.3598937988,1249.00635900297
A29-23,"0702",49888.9393310547,3508.44963911534
B16-02,"0904",9337.29486083984,713.667838960362
A34-73,"0101",106487.411865234,6867.14541580301
A04-59,"0503",558.926025390625,186.281484612837
A35-22,"0601",3841.93997192383,311.851643647398
A04-59,"0504",1008.25799560547,261.596434536706
A35-08,"0101",76866.7125854492,5304.56078620011
A09-39,"0303",18055.6460571289,4463.9860541581
A04-59,"0501",529.557678222656,107.095972928176
A04-59,"0502",11243.2027587891,1915.90632004631
A27-22,"0405",49.2783203125,28.5963167489416
A36-03,"0202",47970.2395629883,5101.15937990863
A32-09,"0401",8645.77410888672,878.17969004033
A32-09,"0402",2238.12786865234,237.79008331623
A28-07,"0202",159197.166992188,8044.07250684467
A27-22,"0403",1276.99078369141,278.839390077611
A05-18,"0702",33462.2788696289,1896.74774321289
A09-48,"0104",474.827087402344,172.601579130258
A34-32,"0102",47299.3845825195,3324.77713762791
A09-48,"0103",367.099731445312,87.6537670580222
A34-32,"0103",32702.2516784668,2936.20233117167
A34-32,"0104",1899.90615844727,580.024997481525
A04-69,"0303",5717.96929931641,1391.09587592124
A27-31,"0202",2820.97213745117,378.337984880635
A09-48,"0101",16282.651550293,1665.33387770606
A03-22,"0601",9293.48205566406,391.791881563004
A16-05,"0101",11806.3071899414,1046.41725415814
A29-14,"0904",133.077392578125,54.657763782132
A20-09,"0908",8022.47015380859,902.415596840434
A34-54,"0501",10214.6791687012,1304.32911046662
A29-14,"0903",1390.31805419922,189.334471388122
A34-32,"0101",162446.735198975,11066.4126119081
B14-12,"0303",16861.0052490234,2861.62108963535
A18-08,"0903",481.905822753906,176.830159399394
A34-39,"0908",11954.7342529297,2019.34590224638
A06-04,"0801",11707.2744140625,801.432255600597
A34-54,"0502",17000.6546325684,1639.66512978467
A34-54,"0503",1392.48205566406,306.256069647796
A34-54,"0504",1095.42163085938,249.591148629961
A29-14,"0908",3148.62609863281,405.028683115875
A09-64,"0603",157.133422851562,72.657247681654
A34-69,"0303",17605.147857666,2073.23450046107
A09-64,"0606",44.0298461914062,29.2154468238076
B37-02,"0904",5182.826171875,307.315258352652
A09-64,"0602",7335.63165283203,356.983875340839
A09-64,"0601",28313.9335327148,1794.01595943936
A33-32,"0202",192010.723999023,7136.6928729118
A29-32,"0501",668.372497558594,160.992674271149
A33-32,"0201",429.7197265625,107.424258349783
A29-32,"0502",2747.62652587891,716.158338857041
B37-02,"0908",351.639038085938,119.081833491511
A05-06,"0101",1925.83673095703,286.263405468347
B06-05,"0201",91107.8712158203,3719.25856905807
A05-06,"0104",21.91748046875,25.2520743957396
B06-05,"0202",90716.7396240234,3850.14201939969
A04-79,"0104",167.052124023438,58.2250309094142
A34-23,"0303",39985.8327331543,5109.07694795024
B30-07,"0502",3843.34448242188,558.793832564271
B30-07,"0501",49.8800048828125,37.3325658362578
A10-02,"0504",244.337646484375,125.212979145132
A04-21,"0303",14855.5891723633,4702.3028814207
A10-02,"0502",3083.51953125,610.720271932118
A04-79,"0101",8591.70751953125,1200.89502080105
A04-30,"0101",57446.1286010742,7764.58301643302
A04-30,"0104",763.368896484375,371.701097191886
A08-01,"0702",1260.08697509766,249.546110854263
A17-10,"0303",22282.7482299805,8160.80009184579
A29-32,"0503",1131.89447021484,386.302631318457
A20-02,"0104",2561.81182861328,611.331438059091
A29-32,"0504",667.119873046875,175.161555121908
A04-37,"0908",3772.94445800781,629.995017675314
A36-08,"0202",68566.2674560547,3618.24043578979
A20-02,"0103",264.97265625,68.2283086917021
A35-09,"0104",245.932922363281,149.692759151724
A36-08,"0201",91245.5350341797,5313.30793107302
A29-10,"0101",49985.1971435547,3553.82974128116
A20-02,"0101",69493.9845581055,7259.96947628701
A35-21,"0606",904.498016357422,148.584069269989
A17-01,"0501",8692.60607910156,920.268137749738
A28-06,"0202",70297.753112793,4004.30195436967
A35-21,"0604",456.931427001953,90.2370934515137
A29-10,"0104",121.192199707031,61.3820940976345
A28-06,"0201",47230.3104248047,2173.82625418149
A35-09,"0101",85093.2846374512,5044.33689843226
A09-49,"0104",3247.14300537109,704.981528432128
A17-01,"0504",2443.65124511719,336.54722331614
A09-49,"0103",203.319641113281,138.786721663204
A17-01,"0503",5415.41345214844,697.915187968005
A17-01,"0502",20990.3177490234,3054.82473355996
A09-49,"0101",45218.646484375,4631.34191772094
A34-33,"0101",5331.78680419922,572.386334328527
A37-09,"0303",12469.0072937012,5139.14919982815
A18-07,"0902",24731.6973876953,1953.12280150513
A04-13,"0502",4676.80688476562,594.011037604292
B14-13,"0303",27588.5119628906,2828.42012136502
A18-07,"0908",5423.82574462891,921.179711498565
A29-13,"0104",702.427062988281,215.228801296099
A09-67,"0602",67313.9108276367,2740.72569731002
A29-13,"0101",174483.738525391,11953.7914523399
A09-67,"0603",112.840026855469,55.1857522814503
B37-03,"0904",649.67578125,136.681407636253
A33-31,"0202",17454.5568847656,1877.36290712258
A34-14,"0501",47.8455505371094,35.0844668885633
A09-67,"0601",1233.56066894531,140.832100397329
A34-14,"0502",11089.9006958008,1949.0391543727
A10-01,"0502",9222.71185302734,1466.86621333502
A34-14,"0503",4248.31600952148,957.624097692459
A10-01,"0503",385.115661621094,113.68142943833
A34-14,"0504",1052.77587890625,378.584939399659
A10-01,"0504",9507.04382324219,1259.4612481494
B37-03,"0908",1668.77728271484,178.958528951611
A12-10,"0201",133312.854309082,8968.85619046986
A03-07,"0303",21250.5872802734,6727.8862226991
A12-10,"0202",1933.72741699219,266.326577478646
A29-01,"0303",8631.04278564453,4485.64386348961
A34-24,"0303",31339.7850341797,6704.31757706531
A29-02,"0303",12119.3625488281,5505.61247180308
A09-38,"0403",397.761840820312,83.6778636736841
A04-22,"0302",0.57879638671875,10.8659926187205
A04-22,"0303",1857.85241699219,915.681400135511
A01-05,"0403",3.42364501953125,12.3165063380458
