Site_N,Point,Year,Survey,Macaca_sur,Macaca_dist,Time,TypeName,Distance,Do.survey,TypeName.1,Altitude,County,x,y,Pointid
A29-20,1,2018,1,,,,闊葉樹林型,22.62081613,1,闊葉林,A,台中市,120.72511,24.1165,A29-20-01
A29-20,2,2018,1,,,,闊葉樹林型,97.79191283,1,闊葉林,A,台中市,120.72586,24.11836,A29-20-02
A29-20,3,2018,1,,,,闊葉樹林型,38.96940377,1,闊葉林,A,台中市,120.72664,24.12011,A29-20-03
A29-20,4,2018,1,,,,闊葉樹林型,212.6458248,1,闊葉林,A,台中市,120.72756,24.12175,A29-20-04
A29-20,5,2018,1,,,,闊葉樹林型,253.7588104,1,闊葉林,A,台中市,120.72864,24.12331,A29-20-05
A29-20,6,2018,1,,,,闊葉樹林型,258.4775757,1,闊葉林,A,台中市,120.72975,24.12489,A29-20-06
A29-20,7,2018,1,,,,闊葉樹林型,385.3915758,1,闊葉林,A,台中市,120.73078,24.12653,A29-20-07
A29-20,8,2018,1,,,,竹林,260.3529255,1,竹林,A,台中市,120.73192,24.12806,A29-20-08
A29-20,9,2018,1,,,,闊葉樹林型,112.4731733,1,闊葉林,A,台中市,120.733,24.12964,A29-20-09
A29-20,10,2018,1,,,,闊葉樹林型,65.52287805,1,闊葉林,A,台中市,120.735,24.13067,A29-20-10
A29-23,1,2018,1,,,,闊葉樹林型,4.25036103,1,闊葉林,A,台中市,120.7522778,24.16211111,A29-23-01
A29-23,2,2018,1,,,,闊葉樹林型,6.35883448,1,闊葉林,A,台中市,120.7573139,24.16022222,A29-23-02
A29-23,3,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,台中市,120.7603889,24.16158333,A29-23-03
A29-23,4,2018,1,,,,闊葉樹林型,19.50733033,1,闊葉林,A,台中市,120.7638056,24.16135556,A29-23-04
A29-23,5,2018,1,,,,闊葉樹林型,45.16897962,1,闊葉林,A,台中市,120.76839,24.16564,A29-23-05
A29-23,6,2018,1,,,,待成林地,10.74855015,1,,A,台中市,120.76928,24.16276,A29-23-06
A29-23,7,2018,1,,,,闊葉樹林型,27.95843039,1,闊葉林,A,台中市,120.76604,24.15916,A29-23-07
A29-23,8,2018,1,,,,闊葉樹林型,2.54711491,1,闊葉林,A,台中市,120.7593611,24.15759444,A29-23-08
A29-24,1,2018,1,,,,闊葉樹林型,635.969599,1,闊葉林,A,台中市,120.64,24.14361,A29-24-01
A29-24,2,2018,1,,,,闊葉樹林型,1069.380919,1,闊葉林,A,台中市,120.64417,24.14444,A29-24-02
A29-24,3,2018,1,,,,闊葉樹林型,1287.426266,1,闊葉林,A,台中市,120.64639,24.14417,A29-24-03
A29-24,4,2018,1,,,,闊葉樹林型,1203.519028,1,闊葉林,A,台中市,120.64505,24.14612,A29-24-04
A29-24,5,2018,1,,,,闊葉樹林型,1315.121009,1,闊葉林,A,台中市,120.64529,24.14965,A29-24-05
A29-24,6,2018,1,,,,闊葉樹林型,877.5758122,1,闊葉林,A,台中市,120.64,24.155,A29-24-06
A29-24,7,2018,1,,,,闊葉樹林型,694.012054,1,闊葉林,A,台中市,120.63893,24.14911,A29-24-07
A29-25,1,2018,1,,,,闊葉樹林型,314.2711054,1,闊葉林,A,台中市,120.61811,24.10518,A29-25-01
A29-25,2,2018,1,,,,闊葉樹林型,447.6541703,1,闊葉林,A,台中市,120.6173,24.10316,A29-25-02
A29-25,3,2018,1,,,,闊葉樹林型,388.6243356,1,闊葉林,A,台中市,120.61382,24.10261,A29-25-03
A29-25,4,2018,1,,,,闊葉樹林型,340.2962835,1,闊葉林,A,台中市,120.61935,24.10218,A29-25-04
A29-25,5,2018,1,,,,闊葉樹林型,412.2451242,1,闊葉林,A,台中市,120.62296,24.10069,A29-25-05
A29-25,6,2018,1,,,,闊葉樹林型,400.8814763,1,闊葉林,A,台中市,120.62551,24.09983,A29-25-06
A29-25,7,2018,1,,,,闊葉樹林型,132.4164297,1,闊葉林,A,台中市,120.62824,24.10082,A29-25-07
A29-25,8,2018,1,,,,闊葉樹林型,307.8014275,1,闊葉林,A,台中市,120.62678,24.10252,A29-25-08
A29-26,1,2018,1,,,,闊葉樹林型,17.24829298,1,闊葉林,A,南投市,120.8497167,23.96052778,A29-26-01
A29-26,2,2018,1,,,,闊葉樹林型,67.74752205,1,闊葉林,A,南投市,120.84657,23.96221,A29-26-02
A29-26,3,2018,1,,,,闊葉樹林型,7.09682297,1,闊葉林,A,南投市,120.8465667,23.95979722,A29-26-03
A29-26,4,2018,1,,,,針葉樹林型,135.9330498,1,針葉林,A,南投市,120.84403,23.95747,A29-26-04
A29-26,5,2018,1,,,,闊葉樹林型,30.82106899,1,闊葉林,A,南投市,120.8411,23.95443,A29-26-05
A29-26,6,2018,1,,,,闊葉樹林型,35.00916171,1,闊葉林,A,南投市,120.84089,23.95214,A29-26-06
A29-26,7,2018,1,,,,竹闊混淆林,1.574949945,1,混淆林,A,南投市,120.8384417,23.95076944,A29-26-07
A29-27,1,2018,1,,,,待成林地,14.62469346,1,,A,南投市,120.84795,23.94943,A29-27-01
A29-27,2,2018,1,,,,待成林地,68.11248598,1,,A,南投市,120.85084,23.94887,A29-27-02
A29-27,3,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投市,120.8533028,23.94779167,A29-27-03
A29-27,4,2018,1,,,,闊葉樹林型,44.338283,1,闊葉林,A,南投市,120.85456,23.94919,A29-27-04
A29-27,5,2018,1,,,,闊葉樹林型,8.717640161,1,闊葉林,A,南投市,120.856625,23.95039167,A29-27-05
A29-27,6,2018,1,,,,闊葉樹林型,13.47367931,1,闊葉林,A,南投市,120.8569472,23.95227222,A29-27-06
A29-27,7,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投市,120.8624722,23.95426667,A29-27-07
A29-28,1,2018,1,,,,針葉樹林型,4.036073875,1,針葉林,A,台中市,120.694,24.21376,A29-28-01
A29-28,2,2018,1,,,,針葉樹林型,138.769514,1,針葉林,A,台中市,120.6959,24.213,A29-28-02
A29-28,3,2018,1,,,,闊葉樹林型,148.6668109,1,闊葉林,A,台中市,120.69349,24.20969,A29-28-03
A29-28,4,2018,1,,,,針葉樹林型,95.22949144,1,針葉林,A,台中市,120.69148,24.20903,A29-28-04
A29-28,5,2018,1,,,,闊葉樹林型,185.9446495,1,闊葉林,A,台中市,120.69257,24.20583,A29-28-05
A29-28,6,2018,1,,,,闊葉樹林型,163.0667276,1,闊葉林,A,台中市,120.69566,24.20702,A29-28-06
A29-28,7,2018,1,,,,竹林,140.1987181,1,竹林,A,台中市,120.69909,24.20584,A29-28-07
A30-03,1,2018,1,,,,闊葉樹林型,170.993372,1,闊葉林,A,南投縣,120.93143,23.79085,A30-03-01
A30-03,2,2018,1,,,,闊葉樹林型,1.57622232,1,闊葉林,A,南投縣,120.9343028,23.78907778,A30-03-02
A30-03,3,2018,1,,,,闊葉樹林型,20.01583965,1,闊葉林,A,南投縣,120.9366,23.79012,A30-03-03
A30-03,4,2018,1,,,,竹林,25.08036374,1,竹林,A,南投縣,120.9386,23.79447,A30-03-04
A30-03,5,2018,1,,,,針闊葉樹混淆,0,1,闊葉林,A,南投縣,120.9418361,23.79335278,A30-03-05
A30-03,6,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.9461472,23.7917,A30-03-06
A30-03,7,2018,1,,,,闊葉樹林型,12.1360567,1,闊葉林,A,南投縣,120.9437417,23.79263056,A30-03-07
A30-03,8,2018,1,,,,闊葉樹林型,7.01512243,1,闊葉林,A,南投縣,120.947175,23.79353333,A30-03-08
A32-01,1,2018,1,,,,闊葉樹林型,1.91739713,1,闊葉林,A,南投縣,120.8932222,23.91330556,A32-01-01
A32-01,2,2018,1,,,,針闊葉樹混淆,0,1,闊葉林,A,南投縣,120.8920028,23.91479444,A32-01-02
A32-01,3,2018,1,,,,針闊葉樹混淆,0,1,闊葉林,A,南投縣,120.8908139,23.91659722,A32-01-03
A32-01,4,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8907806,23.91931667,A32-01-04
A32-01,5,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8891222,23.91739167,A32-01-05
A32-01,6,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8837083,23.91856111,A32-01-06
A32-02,1,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投縣,120.900381,23.85169,A32-02-01
A32-02,2,2018,1,,,,竹闊混淆林,0.79744206,1,混淆林,A,南投縣,120.898896,23.854552,A32-02-02
A32-02,3,2018,1,,,,闊葉樹林型,3.28811037,1,闊葉林,A,南投縣,120.897701,23.851743,A32-02-03
A32-02,4,2018,1,,,,竹闊混淆林,4.59766719,1,混淆林,A,南投縣,120.89553,23.853033,A32-02-04
A32-02,5,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投縣,120.896775,23.854812,A32-02-05
A32-02,6,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投縣,120.8909,23.85826,A32-02-06
A32-02,9,2018,1,,,,竹闊混淆林,16.79358051,1,混淆林,A,南投縣,120.900235,23.862824,A32-02-09
A32-02,10,2018,1,,,,竹針混淆林,0,1,混淆林,A,南投縣,120.898525,23.865216,A32-02-10
A32-03,1,2018,1,,,,竹林,47.12270034,1,竹林,A,南投縣,120.80835,23.84092,A32-03-01
A32-03,2,2018,1,,,,竹闊混淆林,5.53279934,1,混淆林,A,南投縣,120.807274,23.842997,A32-03-02
A32-03,3,2018,1,,,,闊葉樹林型,113.9689139,1,闊葉林,A,南投縣,120.80889,23.84682,A32-03-03
A32-03,4,2018,1,,,,闊葉樹林型,2.99502472,1,闊葉林,A,南投縣,120.811146,23.847128,A32-03-04
A32-03,5,2018,1,,,,闊葉樹林型,58.5962135,1,闊葉林,A,南投縣,120.81221,23.8521,A32-03-05
A32-03,6,2018,1,,,,闊葉樹林型,12.75112675,1,闊葉林,A,南投縣,120.813314,23.854923,A32-03-06
A32-03,7,2018,1,,,,竹林,101.2887179,1,竹林,A,南投縣,120.80989,23.85117,A32-03-07
A32-03,8,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.803893,23.851842,A32-03-08
A32-03,9,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.802455,23.848869,A32-03-09
A32-03,10,2018,1,,,,闊葉樹林型,14.27388632,1,闊葉林,A,南投縣,120.801359,23.846348,A32-03-10
A32-04,1,2018,1,,,,闊葉樹林型,1.69764171,1,闊葉林,A,南投縣,120.8888917,23.59869167,A32-04-01
A32-04,2,2018,1,,,,闊葉樹林型,2.73306541,1,闊葉林,A,南投縣,120.8890472,23.59649444,A32-04-02
A32-04,3,2018,1,,,,闊葉樹林型,53.01573106,1,闊葉林,A,南投縣,120.88945,23.59409,A32-04-03
A32-04,5,2018,1,,,,闊葉樹林型,1.1643773,1,闊葉林,A,南投縣,120.8928472,23.59199444,A32-04-05
A32-04,6,2018,1,,,,闊葉樹林型,22.15467441,1,闊葉林,A,南投縣,120.89602,23.58909,A32-04-06
A32-04,7,2018,1,,,,闊葉樹林型,5.2575266,1,闊葉林,A,南投縣,120.8870194,23.59139722,A32-04-07
A32-04,8,2018,1,,,,闊葉樹林型,1.28996878,1,闊葉林,A,南投縣,120.8861417,23.59436944,A32-04-08
A32-04,9,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8854444,23.59638611,A32-04-09
A32-05,1,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.86695,23.77228,A32-05-01
A32-05,2,2018,1,,,,闊葉樹林型,1.189736349,1,闊葉林,A,南投縣,120.86645,23.77041,A32-05-02
A32-05,3,2018,1,,,,闊葉樹林型,1.621727836,1,闊葉林,A,南投縣,120.86774,23.76916,A32-05-03
A32-05,4,2018,1,,,,闊葉樹林型,1.648279375,1,闊葉林,A,南投縣,120.86717,23.76759,A32-05-04
A32-05,5,2018,1,,,,闊葉樹林型,0.104754116,1,闊葉林,A,南投縣,120.86637,23.7661,A32-05-05
A32-05,6,2018,1,,,,闊葉樹林型,35.53854021,1,闊葉林,A,南投縣,120.86786,23.76495,A32-05-06
A32-05,7,2018,1,,,,闊葉樹林型,2.916025164,1,闊葉林,A,南投縣,120.86836,23.76333,A32-05-07
A32-05,8,2018,1,,,,闊葉樹林型,11.97200642,1,闊葉林,A,南投縣,120.86782,23.76148,A32-05-08
A32-06,1,2018,1,,,,竹林,37.33368195,1,竹林,A,南投縣,120.8344,23.69101,A32-06-01
A32-06,2,2018,1,,,,闊葉樹林型,1.66023637,1,闊葉林,A,南投縣,120.833299,23.688915,A32-06-02
A32-06,3,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.831981,23.691641,A32-06-03
A32-06,4,2018,1,,,,竹闊混淆林,1.99012401,1,混淆林,A,南投縣,120.830831,23.693843,A32-06-04
A32-06,5,2018,1,,,,竹林,3.69625023,1,竹林,A,南投縣,120.829799,23.695503,A32-06-05
A32-06,6,2018,1,,,,闊葉樹林型,11.50042306,1,闊葉林,A,南投縣,120.828905,23.697407,A32-06-06
A32-06,7,2018,1,,,,竹林,2.81709082,1,竹林,A,南投縣,120.826245,23.698696,A32-06-07
A32-07,2,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.841357,23.690504,A32-07-02
A32-07,3,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.840113,23.68885,A32-07-03
A32-07,4,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投縣,120.838783,23.686501,A32-07-04
A32-07,5,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.838554,23.689255,A32-07-05
A32-07,6,2018,1,,,,竹闊混淆林,0,1,混淆林,A,南投縣,120.838756,23.692117,A32-07-06
A32-07,7,2018,1,,,,竹闊混淆林,0.98768746,1,混淆林,A,南投縣,120.836443,23.691546,A32-07-07
A32-08,1,2018,1,,,,闊葉樹林型,29.3673984,1,闊葉林,A,南投縣,120.86179,23.84768,A32-08-01
A32-08,2,2018,1,,,,待成林地,0,1,,A,南投縣,120.86536,23.8435,A32-08-02
A32-08,3,2018,1,,,,竹林,34.93456853,1,竹林,A,南投縣,120.85941,23.84069,A32-08-03
A32-08,4,2018,1,,,,闊葉樹林型,16.91719663,1,闊葉林,A,南投縣,120.8641806,23.83634444,A32-08-04
A32-08,5,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8640361,23.82636944,A32-08-05
A32-08,6,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8610694,23.82593889,A32-08-06
A32-08,7,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.8576056,23.82294722,A32-08-07
A33-01,1,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.774783,23.93196,A33-01-01
A33-01,2,2018,1,,,,闊葉樹林型,5.32620097,1,闊葉林,A,南投縣,120.774356,23.929097,A33-01-02
A33-01,3,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.776822,23.928857,A33-01-03
A33-01,6,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.772333,23.928399,A33-01-06
A33-01,7,2018,1,,,,闊葉樹林型,6.80053273,1,闊葉林,A,南投縣,120.768011,23.928645,A33-01-07
A33-01,8,2018,1,,,,闊葉樹林型,26.5629714,1,闊葉林,A,南投縣,120.76949,23.92731,A33-01-08
A33-01,9,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.767794,23.928744,A33-01-09
A33-02,1,2018,1,,,,闊葉樹林型,90.64853265,1,闊葉林,A,南投縣,120.8154,23.92354,A33-02-01
A33-02,2,2018,1,,,,闊葉樹林型,1.25311491,1,闊葉林,A,南投縣,120.814075,23.926306,A33-02-02
A33-02,3,2018,1,,,,闊葉樹林型,7.48774012,1,闊葉林,A,南投縣,120.811502,23.925978,A33-02-03
A33-02,5,2018,1,,,,竹闊混淆林,57.88288305,1,混淆林,A,南投縣,120.81389,23.92899,A33-02-05
A33-02,6,2018,1,,,,針闊葉樹混淆,9.40555543,1,闊葉林,A,南投縣,120.813733,23.932364,A33-02-06
A33-02,7,2018,1,,,,針葉樹林型,48.23752379,1,針葉林,A,南投縣,120.80888,23.92537,A33-02-07
A33-02,8,2018,1,,,,闊葉樹林型,18.56601229,1,闊葉林,A,南投縣,120.807964,23.927057,A33-02-08
A33-02,9,2018,1,,,,闊葉樹林型,30.35899374,1,闊葉林,A,南投縣,120.80897,23.92972,A33-02-09
A33-02,10,2018,1,,,,闊葉樹林型,0.66906924,1,闊葉林,A,南投縣,120.811484,23.932,A33-02-10
A33-03,1,2018,1,,,,竹林,113.0441573,1,竹林,A,南投縣,120.68514,23.87897,A33-03-01
A33-03,2,2018,1,,,,竹林,50.35225033,1,竹林,A,南投縣,120.68106,23.87855,A33-03-02
A33-03,3,2018,1,,,,闊葉樹林型,57.35289028,1,闊葉林,A,南投縣,120.67883,23.88122,A33-03-03
A33-03,4,2018,1,,,,竹林,91.94690859,1,竹林,A,南投縣,120.68203,23.88061,A33-03-04
A33-03,5,2018,1,,,,竹林,9.64465053,1,竹林,A,南投縣,120.685168,23.881226,A33-03-05
A33-03,6,2018,1,,,,竹林,155.1567351,1,竹林,A,南投縣,120.68697,23.88314,A33-03-06
A33-03,7,2018,1,,,,闊葉樹林型,5.08542155,1,闊葉林,A,南投縣,120.685168,23.885334,A33-03-07
A33-03,8,2018,1,,,,竹林,172.3851526,1,竹林,A,南投縣,120.68131,23.88653,A33-03-08
A33-03,9,2018,1,,,,針葉樹林型,0.55261887,1,針葉林,A,南投縣,120.679612,23.884275,A33-03-09
A33-03,10,2018,1,,,,闊葉樹林型,163.7843933,1,闊葉林,A,南投縣,120.68228,23.88253,A33-03-10
A33-05,1,2018,1,,,,闊葉樹林型,485.7641443,1,闊葉林,A,嘉義縣,120.44546,23.58391,A33-05-01
A33-05,2,2018,1,,,,闊葉樹林型,440.1959631,1,闊葉林,A,嘉義縣,120.44496,23.58147,A33-05-02
A33-05,3,2018,1,,,,竹林,605.0699644,1,竹林,A,嘉義縣,120.4505,23.58053,A33-05-03
A33-05,4,2018,1,,,,竹林,572.416308,1,竹林,A,嘉義縣,120.45323,23.58319,A33-05-04
A33-05,5,2018,1,,,,闊葉樹林型,639.0161988,1,闊葉林,A,嘉義縣,120.45109,23.58783,A33-05-05
A33-05,6,2018,1,,,,闊葉樹林型,329.0162886,1,闊葉林,A,嘉義縣,120.44593,23.58621,A33-05-06
A33-06,1,2018,1,,,,竹林,0,1,竹林,A,嘉義縣,120.4917667,23.55508889,A33-06-01
A33-06,3,2018,1,,,,竹林,346.2455818,1,竹林,A,嘉義縣,120.48679,23.55502,A33-06-03
A33-06,4,2018,1,,,,竹林,192.0064861,1,竹林,A,嘉義縣,120.48455,23.55703,A33-06-04
A33-06,5,2018,1,,,,竹林,334.893816,1,竹林,A,嘉義縣,120.48688,23.55245,A33-06-05
A33-06,6,2018,1,,,,闊葉樹林型,7.13831905,1,闊葉林,A,嘉義縣,120.4845806,23.55969722,A33-06-06
A33-06,7,2018,1,,,,竹林,0,1,竹林,A,嘉義縣,120.4869667,23.56078056,A33-06-07
A33-07,1,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.789938,23.993996,A33-07-01
A33-07,2,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.789247,23.995792,A33-07-02
A33-07,3,2018,1,,,,闊葉樹林型,11.03964306,1,闊葉林,A,南投縣,120.787416,23.997632,A33-07-03
A33-07,4,2018,1,,,,闊葉樹林型,6.83784841,1,闊葉林,A,南投縣,120.785311,23.998631,A33-07-04
A33-07,5,2018,1,,,,闊葉樹林型,15.50582456,1,闊葉林,A,南投縣,120.783027,24.001246,A33-07-05
A33-07,6,2018,1,,,,闊葉樹林型,0.51915463,1,闊葉林,A,南投縣,120.780658,24.001261,A33-07-06
A33-07,7,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.779299,24.002984,A33-07-07
A33-07,8,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.777852,24.004282,A33-07-08
A33-07,9,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.776404,24.005598,A33-07-09
A33-07,10,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.774936,24.007835,A33-07-10
A33-08,4,2018,1,,,,竹林,0,1,竹林,A,雲林縣,120.627131,23.706516,A33-08-04
A33-08,5,2018,1,,,,竹林,0.65133862,1,竹林,A,雲林縣,120.626585,23.701937,A33-08-05
A33-08,6,2018,1,,,,闊葉樹林型,2.6045058,1,闊葉林,A,雲林縣,120.621206,23.710773,A33-08-06
A33-08,7,2018,1,,,,竹林,0,1,竹林,A,雲林縣,120.62304,23.71047,A33-08-07
A33-08,8,2018,1,,,,竹闊混淆林,10.63955739,1,混淆林,A,雲林縣,120.632723,23.702403,A33-08-08
A33-08,9,2018,1,,,,竹林,0,1,竹林,A,雲林縣,120.635459,23.705687,A33-08-09
A33-08,10,2018,1,,,,竹闊混淆林,0,1,混淆林,A,雲林縣,120.624221,23.698716,A33-08-10
A33-09,1,2018,1,,,,闊葉樹林型,731.2003361,1,闊葉林,A,南投縣,120.67256,24.0059,A33-09-01
A33-09,2,2018,1,,,,闊葉樹林型,715.7495266,1,闊葉林,A,南投縣,120.66916,24.00745,A33-09-02
A33-09,3,2018,1,,,,闊葉樹林型,456.92232,1,闊葉林,A,南投縣,120.66884,24.01057,A33-09-03
A33-09,4,2018,1,,,,闊葉樹林型,552.5385271,1,闊葉林,A,南投縣,120.66678,24.01692,A33-09-04
A33-09,5,2018,1,,,,闊葉樹林型,236.0392779,1,闊葉林,A,南投縣,120.66929,24.01518,A33-09-05
A33-09,6,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.671792,24.013751,A33-09-06
A33-09,7,2018,1,,,,闊葉樹林型,74.64859903,1,闊葉林,A,南投縣,120.67425,24.01185,A33-09-07
A33-09,8,2018,1,,,,闊葉樹林型,240.9780693,1,闊葉林,A,南投縣,120.67289,24.0104,A33-09-08
A33-09,9,2018,1,,,,闊葉樹林型,449.3204762,1,闊葉林,A,南投縣,120.67741,24.01003,A33-09-09
A33-09,10,2018,1,,,,闊葉樹林型,612.4753872,1,闊葉林,A,南投縣,120.6807,24.01193,A33-09-10
A33-10,1,2018,1,,,,闊葉樹林型,460.6742877,1,闊葉林,A,南投縣,120.67342,23.98461,A33-10-01
A33-10,2,2018,1,,,,竹林,678.670876,1,竹林,A,南投縣,120.67084,23.98694,A33-10-02
A33-10,3,2018,1,,,,竹林,607.5551719,1,竹林,A,南投縣,120.66772,23.98872,A33-10-03
A33-10,4,2018,1,,,,竹林,965.5535956,1,竹林,A,南投縣,120.66936,23.99158,A33-10-04
A33-10,5,2018,1,,,,闊葉樹林型,724.1801401,1,闊葉林,A,南投縣,120.67289,23.98911,A33-10-05
A33-10,6,2018,1,,,,竹林,1181.204299,1,竹林,A,南投縣,120.669,23.99598,A33-10-06
A33-10,7,2018,1,,,,竹林,792.4919833,1,竹林,A,南投縣,120.67275,23.99683,A33-10-07
A33-10,8,2018,1,,,,竹林,533.4056065,1,竹林,A,南投縣,120.67625,23.99448,A33-10-08
A33-10,9,2018,1,,,,闊葉樹林型,382.337067,1,闊葉林,A,南投縣,120.67756,23.99075,A33-10-09
A33-10,10,2018,1,,,,闊葉樹林型,399.2261312,1,闊葉林,A,南投縣,120.67639,23.98642,A33-10-10
A33-11,1,2018,1,,,,竹林,26.88169151,1,竹林,A,南投縣,120.69506,23.97281,A33-11-01
A33-11,2,2018,1,,,,闊葉樹林型,97.01209195,1,闊葉林,A,南投縣,120.7015,23.97453,A33-11-02
A33-11,3,2018,1,,,,針葉樹林型,0,1,針葉林,A,南投縣,120.7013083,23.97169722,A33-11-03
A33-11,4,2018,1,,,,竹林,0,1,竹林,A,南投縣,120.6982278,23.97036389,A33-11-04
A33-11,5,2018,1,,,,闊葉樹林型,9.40558236,1,闊葉林,A,南投縣,120.6983028,23.967475,A33-11-05
A33-11,6,2018,1,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.7006944,23.96822222,A33-11-06
A33-11,7,2018,1,,,,闊葉樹林型,78.92619866,1,闊葉林,A,南投縣,120.70731,23.97311,A33-11-07
A33-11,8,2018,1,,,,闊葉樹林型,19.57355805,1,闊葉林,A,南投縣,120.7058889,23.97633056,A33-11-08
A33-11,9,2018,1,,,,闊葉樹林型,69.39624635,1,闊葉林,A,南投縣,120.70347,23.97659,A33-11-09
A33-11,10,2018,1,,,,闊葉樹林型,70.12632856,1,闊葉林,A,南投縣,120.69803,23.97739,A33-11-10
A33-12,1,2018,1,,,,闊葉樹林型,0.95306748,1,闊葉林,A,彰化縣,120.6040889,23.94081944,A33-12-01
A33-12,2,2018,1,,,,闊葉樹林型,141.5917844,1,闊葉林,A,彰化縣,120.60937,23.94074,A33-12-02
A33-12,3,2018,1,,,,闊葉樹林型,9.94596408,1,闊葉林,A,彰化縣,120.6043861,23.93944722,A33-12-03
A33-12,4,2018,1,,,,闊葉樹林型,22.11359946,1,闊葉林,A,彰化縣,120.60616,23.93688,A33-12-04
A33-12,5,2018,1,,,,闊葉樹林型,19.94417881,1,闊葉林,A,彰化縣,120.6075444,23.93745833,A33-12-05
A33-12,7,2018,1,,,,闊葉樹林型,57.34750862,1,闊葉林,A,彰化縣,120.60765,23.9353,A33-12-07
A33-12,8,2018,1,,,,闊葉樹林型,82.70111464,1,闊葉林,A,彰化縣,120.60516,23.93441,A33-12-08
A33-12,9,2018,1,,,,闊葉樹林型,10.58100114,1,闊葉林,A,彰化縣,120.6007694,23.94047778,A33-12-09
A33-12,10,2018,1,,,,針葉樹林型,1.32772433,1,針葉林,A,彰化縣,120.6080861,23.94229167,A33-12-10
A33-13,1,2018,1,,,,針葉樹林型,127.2036996,1,針葉林,A,彰化縣,120.55333,23.92333,A33-13-01
A33-13,2,2018,1,,,,闊葉樹林型,38.18076996,1,闊葉林,A,彰化縣,120.56028,23.92236,A33-13-02
A33-13,3,2018,1,,,,闊葉樹林型,82.49954089,1,闊葉林,A,彰化縣,120.55736,23.92519,A33-13-03
A33-13,4,2018,1,,,,闊葉樹林型,84.51424878,1,闊葉林,A,彰化縣,120.55556,23.9275,A33-13-04
A33-13,5,2018,1,,,,竹林,98.54332538,1,竹林,A,彰化縣,120.55735,23.92991,A33-13-05
A33-13,6,2018,1,,,,闊葉樹林型,23.86752954,1,闊葉林,A,彰化縣,120.55939,23.9273,A33-13-06
A33-13,7,2018,1,,,,闊葉樹林型,89.64086761,1,闊葉林,A,彰化縣,120.56014,23.93083,A33-13-07
A33-13,8,2018,1,,,,闊葉樹林型,105.9081528,1,闊葉林,A,彰化縣,120.55242,23.92806,A33-13-08
A33-13,9,2018,1,,,,闊葉樹林型,73.45659253,1,闊葉林,A,彰化縣,120.55183,23.93139,A33-13-09
A33-13,10,2018,1,,,,闊葉樹林型,9.63394883,1,闊葉林,A,彰化縣,120.5517833,23.92534722,A33-13-10
A33-14,1,2018,1,,,,闊葉樹林型,57.63943826,1,闊葉林,A,彰化縣,120.58778,23.81417,A33-14-01
A33-14,2,2018,1,,,,闊葉樹林型,263.5246839,1,闊葉林,A,彰化縣,120.59278,23.81107,A33-14-02
A33-14,3,2018,1,,,,闊葉樹林型,241.7962325,1,闊葉林,A,彰化縣,120.58672,23.81263,A33-14-03
A33-14,4,2018,1,,,,闊葉樹林型,396.7517375,1,闊葉林,A,彰化縣,120.58973,23.81084,A33-14-04
A33-14,5,2018,1,,,,闊葉樹林型,596.241597,1,闊葉林,A,彰化縣,120.5825,23.81389,A33-14-05
A33-14,6,2018,1,,,,闊葉樹林型,449.8233217,1,闊葉林,A,彰化縣,120.58278,23.8121,A33-14-06
