Site_N,Point,Year,Survey,Macaca_sur,TypeName_O.x,Distance_O,X_new.x,Y_new.x,Do.survey,TypeName
A04-53,8,2018,2,0,竹林,0,121.5319833,25.00958333,1,竹林
A04-55,1,2018,2,0,竹林,1.51432243,121.5377,24.94072222,1,竹林
A04-55,2,2018,2,0,竹林,1.52020526,121.5387972,24.93915556,1,竹林
A04-55,3,2018,2,0,竹林,0,121.5407944,24.93885556,1,竹林
A04-55,4,2018,2,0,竹林,16.8079208,121.54185,24.94049167,1,竹林
A04-55,5,2018,2,0,竹林,0.19531217,121.5424306,24.94223056,1,竹林
A04-55,6,2018,2,0,竹林,6.67060568,121.5404361,24.942425,1,竹林
A05-01,1,2018,2,0,闊葉樹林型,0,121.4540944,24.94486944,1,純闊葉林
A05-01,2,2018,2,0,闊葉樹林型,0,121.4558222,24.94598611,1,純闊葉林
A05-01,3,2018,2,0,闊葉樹林型,0,121.4577139,24.94681944,1,純闊葉林
A05-01,4,2018,2,0,闊葉樹林型,0,121.4595611,24.94773333,1,純闊葉林
A05-01,5,2018,2,0,闊葉樹林型,0,121.4620556,24.947375,1,純闊葉林
A05-01,6,2018,2,0,闊葉樹林型,0,121.4635056,24.94885833,1,純闊葉林
A05-14,1,2018,2,0,闊葉樹林型,0,121.5289306,24.88814444,1,純闊葉林
A05-14,2,2018,2,0,闊葉樹林型,0,121.5314917,24.88891667,1,純闊葉林
A05-14,3,2018,2,0,闊葉樹林型,0,121.5329722,24.89013889,1,純闊葉林
A05-14,4,2018,2,0,闊葉樹林型,0,121.5329472,24.89175833,1,純闊葉林
A05-14,5,2018,2,0,闊葉樹林型,0,121.5331889,24.89421111,1,純闊葉林
A05-14,6,2018,2,0,闊葉樹林型,0,121.534975,24.89411111,1,純闊葉林
A05-14,7,2018,2,0,闊葉樹林型,10.8030993,121.5394167,24.89716667,1,純闊葉林
A05-14,8,2018,2,0,闊葉樹林型,1.41017254,121.5391667,24.90002778,1,純闊葉林
A05-14,9,2018,2,0,闊葉樹林型,0.54380855,121.5439583,24.90213889,1,純闊葉林
A05-14,10,2018,2,0,闊葉樹林型,0.33302514,121.5435111,24.90351389,1,純闊葉林
A05-15,1,2018,2,0,針葉樹林型,0,121.5828889,24.76075,1,純針葉林
A05-15,2,2018,2,1,闊葉樹林型,8.2679,121.5851944,24.75977778,1,純闊葉林
A05-15,3,2018,2,0,闊葉樹林型,0,121.5876944,24.75958333,1,純闊葉林
A05-15,4,2018,2,0,闊葉樹林型,0,121.58975,24.76027778,1,純闊葉林
A05-15,5,2018,2,0,闊葉樹林型,0,121.5924722,24.75911111,1,純闊葉林
A05-15,6,2018,2,0,闊葉樹林型,5.54120146,121.5921389,24.75702778,1,純闊葉林
A05-15,7,2018,2,0,闊葉樹林型,0,121.5946667,24.75575,1,純闊葉林
A05-15,8,2018,2,0,闊葉樹林型,2.60698365,121.5971111,24.75486111,1,純闊葉林
A07-10,1,2018,2,0,闊葉樹林型,0,121.7805556,24.45055556,1,純闊葉林
A07-10,2,2018,2,0,闊葉樹林型,2.55386936,121.7813861,24.4525,1,純闊葉林
A07-10,7,2018,2,0,闊葉樹林型,0,121.7958306,24.44861111,1,純闊葉林
A07-10,8,2018,2,0,闊葉樹林型,2.09827715,121.7983333,24.44805556,1,純闊葉林
A09-03,1,2018,2,0,闊葉樹林型,0,121.397174,24.997018,1,純闊葉林
A09-03,2,2018,2,0,闊葉樹林型,0,121.396327,24.995314,1,純闊葉林
A09-03,3,2018,2,0,闊葉樹林型,0,121.393935,24.994047,1,純闊葉林
A09-03,4,2018,2,0,闊葉樹林型,0,121.391824,24.993529,1,純闊葉林
A09-03,5,2018,2,0,闊葉樹林型,0,121.389874,24.994031,1,純闊葉林
A09-03,6,2018,2,0,闊葉樹林型,0,121.388464,24.996192,1,純闊葉林
A09-08,7,2018,2,0,闊葉樹林型,8.55114581,121.1907389,25.094025,1,純闊葉林
A09-20,1,2018,2,0,闊葉樹林型,19.66925535,121.3126167,24.94177778,1,純闊葉林
A09-20,2,2018,2,0,闊葉樹林型,15.98435784,121.313075,24.94353333,1,純闊葉林
A09-20,10,2018,2,0,闊葉樹林型,8.23547355,121.3104417,24.94549722,1,純闊葉林
A09-32,2,2018,2,0,闊葉樹林型,0,121.5266972,25.08181389,1,純闊葉林
A09-32,3,2018,2,0,闊葉樹林型,0,121.5283472,25.08305278,1,純闊葉林
A09-32,4,2018,2,0,闊葉樹林型,0,121.5297611,25.08451111,1,純闊葉林
A09-32,5,2018,2,0,闊葉樹林型,0,121.5309833,25.08514722,1,純闊葉林
A09-32,7,2018,2,0,闊葉樹林型,0,121.5337333,25.08801667,1,純闊葉林
A09-32,8,2018,2,0,闊葉樹林型,0,121.535175,25.08945833,1,純闊葉林
A09-32,9,2018,2,0,闊葉樹林型,0,121.5368278,25.09073333,1,純闊葉林
A09-32,10,2018,2,0,闊葉樹林型,0,121.5386111,25.09098056,1,純闊葉林
A09-32,13,2018,2,0,闊葉樹林型,13.09724845,121.5405972,25.09154444,1,純闊葉林
A09-33,8,2018,2,0,竹林,7.32229698,121.4876556,25.03120556,1,竹林
A09-44,1,2018,2,0,闊葉樹林型,0,120.983441,24.79236,1,純闊葉林
A09-44,2,2018,2,0,闊葉樹林型,1.69924047,120.98527,24.791424,1,純闊葉林
A09-44,3,2018,2,0,闊葉樹林型,9.27484624,120.98534,24.793036,1,純闊葉林
A09-44,4,2018,2,0,闊葉樹林型,1.01310705,120.98718,24.790782,1,純闊葉林
A09-44,5,2018,2,0,闊葉樹林型,3.66218922,120.988709,24.792097,1,純闊葉林
A09-44,6,2018,2,0,闊葉樹林型,2.06241614,120.986745,24.79439,1,純闊葉林
A09-46,1,2018,2,0,闊葉樹林型,5.83042429,121.0691389,24.73261111,1,純闊葉林
A09-46,2,2018,2,0,竹林,2.42227185,121.0683056,24.73588889,1,竹林
A09-46,4,2018,2,0,竹林,6.50757943,121.0641667,24.74016667,1,竹林
A09-46,5,2018,2,0,針闊葉樹混淆,0,121.0578889,24.739,1,混淆林
A09-46,6,2018,2,0,竹闊混淆林,5.01166625,121.0546667,24.73883333,1,混淆林
A09-46,7,2018,2,0,闊葉樹林型,2.88167768,121.0540556,24.73511111,1,純闊葉林
A09-46,8,2018,2,0,竹林,9.32647141,121.0525833,24.73169444,1,竹林
A09-46,9,2018,2,0,闊葉樹林型,0,121.0489722,24.72891667,1,純闊葉林
A09-46,10,2018,2,0,闊葉樹林型,0,121.0463333,24.72744444,1,純闊葉林
A09-47,1,2018,2,0,闊葉樹林型,0,121.149649,24.749839,1,純闊葉林
A09-47,2,2018,2,0,闊葉樹林型,0,121.148136,24.74956,1,純闊葉林
A09-47,3,2018,2,0,闊葉樹林型,3.65332414,121.147036,24.747476,1,純闊葉林
A09-47,5,2018,2,0,闊葉樹林型,0,121.139304,24.747041,1,純闊葉林
A09-47,6,2018,2,0,闊葉樹林型,3.31108037,121.146391,24.745671,1,純闊葉林
A09-47,7,2018,2,0,闊葉樹林型,0.0377304,121.148814,24.746815,1,純闊葉林
A09-47,8,2018,2,0,竹林,2.9814567,121.150979,24.745892,1,竹林
A09-48,1,2018,2,0,竹闊混淆林,0,121.2571694,24.81068333,1,混淆林
A09-48,2,2018,2,0,竹闊混淆林,13.95752062,121.2612889,24.80951111,1,混淆林
A09-48,3,2018,2,0,竹闊混淆林,2.07739616,121.2611861,24.81398333,1,混淆林
A09-48,4,2018,2,0,竹闊混淆林,7.49192465,121.2717806,24.81835,1,混淆林
A09-48,5,2018,2,0,闊葉樹林型,9.63744365,121.2693056,24.82061389,1,純闊葉林
A09-48,6,2018,2,0,竹林,0,121.2823389,24.819625,1,竹林
A09-48,7,2018,2,0,竹闊混淆林,5.17625182,121.2874167,24.82336111,1,混淆林
A09-51,1,2018,2,0,闊葉樹林型,2.39831672,121.463814,25.167646,1,純闊葉林
A09-51,3,2018,2,0,闊葉樹林型,5.47382242,121.470749,25.165331,1,純闊葉林
A09-51,4,2018,2,0,闊葉樹林型,14.26306373,121.472656,25.16332,1,純闊葉林
A09-51,5,2018,2,0,闊葉樹林型,3.24651365,121.477026,25.162286,1,純闊葉林
A09-51,7,2018,2,0,闊葉樹林型,5.07407132,121.479436,25.167072,1,純闊葉林
A09-51,8,2018,2,0,闊葉樹林型,10.46855031,121.480928,25.165596,1,純闊葉林
A09-52,3,2018,2,0,闊葉樹林型,4.11986464,121.429588,25.17851,1,純闊葉林
A09-52,6,2018,2,0,闊葉樹林型,9.78554089,121.43429,25.184166,1,純闊葉林
A09-52,10,2018,2,0,闊葉樹林型,5.87205417,121.418926,25.185312,1,純闊葉林
A09-53,2,2018,2,0,闊葉樹林型,0,121.2318889,24.82705556,1,純闊葉林
A09-53,3,2018,2,0,闊葉樹林型,0,121.2339444,24.82869444,1,純闊葉林
A09-53,4,2018,2,0,闊葉樹林型,0,121.2356944,24.82966667,1,純闊葉林
A09-53,6,2018,2,0,闊葉樹林型,11.18733422,121.2396111,24.83055556,1,純闊葉林
A09-53,7,2018,2,0,闊葉樹林型,6.51825498,121.2417222,24.83161111,1,純闊葉林
A09-53,9,2018,2,0,闊葉樹林型,0,121.2449722,24.83616667,1,純闊葉林
A09-53,10,2018,2,0,闊葉樹林型,1.55290355,121.244,24.83922222,1,純闊葉林
A09-54,5,2018,2,0,闊葉樹林型,0.48327109,121.2421444,24.81330278,1,純闊葉林
A09-60,2,2018,2,0,闊葉樹林型,17.04131114,121.040947,25.017375,1,純闊葉林
A09-60,3,2018,2,0,闊葉樹林型,6.58041534,121.043328,25.01725,1,純闊葉林
A09-60,4,2018,2,0,闊葉樹林型,3.67452867,121.045998,25.019392,1,純闊葉林
A09-60,5,2018,2,0,闊葉樹林型,17.52813849,121.042148,25.015892,1,純闊葉林
A09-60,7,2018,2,0,闊葉樹林型,8.68837886,121.033594,25.014983,1,純闊葉林
A09-60,9,2018,2,0,闊葉樹林型,4.39040317,121.034939,25.01995,1,純闊葉林
A09-60,10,2018,2,0,闊葉樹林型,2.98697498,121.031602,25.016089,1,純闊葉林
A10-01,1,2018,2,0,闊葉樹林型,0,121.3793083,24.891875,1,純闊葉林
A10-01,2,2018,2,0,闊葉樹林型,2.29215797,121.3819111,24.89216667,1,純闊葉林
A10-01,3,2018,2,0,闊葉樹林型,0,121.3812722,24.88988333,1,純闊葉林
A10-01,4,2018,2,0,闊葉樹林型,10.39841033,121.3836972,24.89334444,1,純闊葉林
A10-01,5,2018,2,0,闊葉樹林型,1.61109397,121.3802056,24.89405,1,純闊葉林
A10-01,6,2018,2,0,針闊葉樹混淆,0.36378257,121.3802722,24.89662222,1,混淆林
A10-01,7,2018,2,0,闊葉樹林型,1.24243808,121.3821667,24.89457778,1,純闊葉林
A10-01,8,2018,2,0,闊葉樹林型,1.05448258,121.38415,24.89522222,1,純闊葉林
A10-01,9,2018,2,0,闊葉樹林型,2.23299722,121.3862333,24.89383611,1,純闊葉林
A10-01,10,2018,2,0,闊葉樹林型,1.7946868,121.3885167,24.89310833,1,純闊葉林
A10-02,1,2018,2,0,闊葉樹林型,1.40497459,121.3758333,24.69110833,1,純闊葉林
A10-02,2,2018,2,0,闊葉樹林型,0,121.37805,24.68972222,1,純闊葉林
A10-02,3,2018,2,0,闊葉樹林型,0,121.37805,24.68638889,1,純闊葉林
A10-02,4,2018,2,0,闊葉樹林型,0,121.3774972,24.68306111,1,純闊葉林
A10-02,6,2018,2,0,闊葉樹林型,6.16627153,121.3730583,24.67916944,1,純闊葉林
A10-02,7,2018,2,0,闊葉樹林型,0,121.3702778,24.67749722,1,純闊葉林
A10-02,8,2018,2,0,闊葉樹林型,0,121.3683333,24.67444167,1,純闊葉林
A10-02,9,2018,2,0,闊葉樹林型,16.92055751,121.3658306,24.67416667,1,純闊葉林
A10-02,10,2018,2,0,竹闊混淆林,0,121.3635444,24.67678333,1,混淆林
A10-03,1,2018,2,0,闊葉樹林型,0,121.4599111,24.84218333,1,純闊葉林
A10-03,2,2018,2,0,闊葉樹林型,0,121.4620389,24.84177778,1,純闊葉林
A10-03,3,2018,2,0,闊葉樹林型,0,121.4639806,24.84013056,1,純闊葉林
A10-03,4,2018,2,0,針闊葉樹混淆,0,121.4646556,24.83825833,1,混淆林
A10-03,5,2018,2,0,闊葉樹林型,0,121.4657667,24.83665833,1,純闊葉林
A10-03,6,2018,2,0,闊葉樹林型,0,121.4664944,24.83481389,1,純闊葉林
A10-10,1,2018,2,0,竹林,0,121.3636889,24.81118333,1,竹林
A10-10,2,2018,2,0,竹林,0,121.3679972,24.81236389,1,竹林
A10-10,3,2018,2,0,針闊葉樹混淆,0.94062092,121.3696222,24.813,1,混淆林
A10-10,4,2018,2,0,竹林,0,121.3715778,24.81548611,1,竹林
A10-10,5,2018,2,0,竹林,1.22262885,121.3755778,24.8202,1,竹林
A10-10,6,2018,2,0,闊葉樹林型,0,121.3794278,24.82103889,1,純闊葉林
A10-10,7,2018,2,0,竹林,0,121.3825778,24.82531944,1,竹林
A10-10,11,2018,2,0,竹林,0,121.3863056,24.81255556,1,竹林
A10-10,12,2018,2,0,竹闊混淆林,3.78739848,121.3788333,24.81319444,1,混淆林
A12-01,1,2018,2,0,竹闊混淆林,0,121.2454194,24.762875,1,混淆林
A12-01,2,2018,2,0,竹闊混淆林,4.68317454,121.2473472,24.76248611,1,混淆林
A12-01,4,2018,2,0,闊葉樹林型,0,121.234475,24.764075,1,純闊葉林
A12-01,5,2018,2,0,闊葉樹林型,0,121.2340833,24.76563056,1,純闊葉林
A12-01,6,2018,2,0,闊葉樹林型,0,121.2419111,24.75346389,1,純闊葉林
A12-01,7,2018,2,0,竹林,0,121.2407333,24.75262778,1,竹林
A12-01,8,2018,2,0,闊葉樹林型,10.86803973,121.2434694,24.75143056,1,純闊葉林
A12-01,9,2018,2,0,闊葉樹林型,15.49741228,121.239275,24.75134722,1,純闊葉林
A12-01,10,2018,2,0,闊葉樹林型,0,121.2388917,24.75271111,1,純闊葉林
A12-02,1,2018,2,0,闊葉樹林型,19.75033524,121.236025,24.681025,1,純闊葉林
A12-02,2,2018,2,0,闊葉樹林型,3.21644642,121.2372222,24.67944722,1,純闊葉林
A12-02,3,2018,2,0,闊葉樹林型,0,121.2361111,24.67749722,1,純闊葉林
A12-02,4,2018,2,0,竹闊混淆林,0,121.2355528,24.67499722,1,混淆林
A12-02,5,2018,2,0,竹闊混淆林,11.92897784,121.2338917,24.67361111,1,混淆林
A12-02,6,2018,2,0,竹林,13.30630188,121.2313861,24.67166389,1,竹林
A12-02,7,2018,2,0,針葉樹林型,0,121.2324972,24.66833056,1,純針葉林
A12-06,1,2018,2,0,闊葉樹林型,0,120.953048,24.534731,1,純闊葉林
A12-06,2,2018,2,0,闊葉樹林型,0,120.953797,24.537639,1,純闊葉林
A12-06,3,2018,2,0,針闊葉樹混淆,3.52450274,120.951951,24.539381,1,混淆林
A12-06,4,2018,2,0,闊葉樹林型,4.74400816,120.949571,24.541005,1,純闊葉林
A12-06,5,2018,2,0,針闊葉樹混淆,0,120.950676,24.542821,1,混淆林
A12-06,6,2018,2,0,針葉樹林型,0,120.947952,24.542765,1,純針葉林
A16-01,1,2018,2,0,闊葉樹林型,0,121.617318,24.156243,1,純闊葉林
A16-01,2,2018,2,0,闊葉樹林型,0,121.62175,24.159187,1,純闊葉林
A16-01,3,2018,2,0,闊葉樹林型,0,121.623562,24.157274,1,純闊葉林
A16-01,4,2018,2,0,闊葉樹林型,0.27312281,121.640677,24.150025,1,純闊葉林
A16-01,6,2018,2,0,闊葉樹林型,3.16000617,121.616938,24.159161,1,純闊葉林
A16-01,7,2018,2,0,闊葉樹林型,0,121.605077,24.158387,1,純闊葉林
A16-02,1,2018,2,0,闊葉樹林型,0,121.597346,24.171862,1,純闊葉林
A16-02,2,2018,2,0,闊葉樹林型,0,121.590094,24.170075,1,純闊葉林
A16-02,4,2018,2,0,闊葉樹林型,0,121.576458,24.171048,1,純闊葉林
A16-02,5,2018,2,0,闊葉樹林型,0,121.575278,24.169021,1,純闊葉林
A16-02,6,2018,2,0,闊葉樹林型,11.05694278,121.571207,24.171844,1,純闊葉林
A17-01,1,2018,2,0,闊葉樹林型,0,121.60339,24.069286,1,純闊葉林
A17-04,7,2018,2,0,闊葉樹林型,6.60672837,121.532495,23.901207,1,純闊葉林
A17-04,8,2018,2,0,闊葉樹林型,0.07389708,121.532937,23.898785,1,純闊葉林
A17-04,9,2018,2,0,闊葉樹林型,8.81120145,121.533584,23.896128,1,純闊葉林
A17-04,10,2018,2,0,闊葉樹林型,15.45974608,121.534912,23.891988,1,純闊葉林
A17-09,1,2018,2,0,闊葉樹林型,15.4843284,121.4729639,23.83731111,1,純闊葉林
A17-09,2,2018,2,0,闊葉樹林型,6.57466305,121.4711778,23.83863889,1,純闊葉林
A17-09,3,2018,2,0,闊葉樹林型,0,121.4693889,23.84004167,1,純闊葉林
A17-09,4,2018,2,0,闊葉樹林型,0,121.4676083,23.83801111,1,純闊葉林
A17-09,5,2018,2,0,闊葉樹林型,4.74398719,121.4666528,23.83475278,1,純闊葉林
A17-09,6,2018,2,0,闊葉樹林型,0,121.4653444,23.83641944,1,純闊葉林
A17-10,1,2018,2,0,闊葉樹林型,0,121.499381,23.866031,1,純闊葉林
A17-10,2,2018,2,0,闊葉樹林型,0,121.495461,23.86272,1,純闊葉林
A17-10,3,2018,2,0,闊葉樹林型,0,121.489248,23.860817,1,純闊葉林
A17-10,6,2018,2,0,闊葉樹林型,14.17105347,121.47772,23.849494,1,純闊葉林
A17-10,9,2018,2,0,闊葉樹林型,0,121.472586,23.84421,1,純闊葉林
A17-10,10,2018,2,0,闊葉樹林型,0,121.469033,23.841864,1,純闊葉林
A17-11,1,2018,2,0,闊葉樹林型,0,121.5547472,24.00654722,1,純闊葉林
A17-11,2,2018,2,0,闊葉樹林型,0.88175842,121.5523611,24.00711944,1,純闊葉林
A17-11,3,2018,2,0,闊葉樹林型,0,121.5506167,24.008575,1,純闊葉林
A17-11,4,2018,2,0,竹闊混淆林,0,121.5489,24.01075,1,混淆林
A17-11,5,2018,2,0,闊葉樹林型,2.67319043,121.5518444,24.01002222,1,純闊葉林
A17-11,6,2018,2,0,闊葉樹林型,0,121.55515,24.00993611,1,純闊葉林
A17-11,8,2018,2,0,竹闊混淆林,0,121.5539278,24.01213889,1,混淆林
A17-18,2,2018,2,0,闊葉樹林型,4.80893904,121.50691,23.92222,1,純闊葉林
A17-18,3,2018,2,0,闊葉樹林型,0,121.51002,23.92218,1,純闊葉林
A17-18,4,2018,2,0,闊葉樹林型,0,121.51361,23.92398,1,純闊葉林
A17-18,5,2018,2,0,闊葉樹林型,6.35123802,121.51257,23.93331,1,純闊葉林
A18-01,2,2018,2,0,闊葉樹林型,0,121.371958,23.714675,1,純闊葉林
A18-01,3,2018,2,0,闊葉樹林型,0,121.391111,23.711449,1,純闊葉林
A18-01,4,2018,2,0,闊葉樹林型,0.9948026,121.387837,23.71181,1,純闊葉林
A18-01,5,2018,2,0,闊葉樹林型,0,121.384702,23.712991,1,純闊葉林
A18-01,6,2018,2,0,闊葉樹林型,1.15732379,121.382764,23.710838,1,純闊葉林
A18-01,7,2018,2,0,闊葉樹林型,0,121.37997,23.711043,1,純闊葉林
A18-01,8,2018,2,0,闊葉樹林型,0,121.377885,23.712412,1,純闊葉林
A18-01,9,2018,2,0,闊葉樹林型,0,121.3763,23.713779,1,純闊葉林
A18-01,10,2018,2,0,闊葉樹林型,1.64960789,121.374202,23.71411,1,純闊葉林
A18-02,5,2018,2,0,闊葉樹林型,0,121.474358,23.691288,1,純闊葉林
A18-02,6,2018,2,0,闊葉樹林型,0,121.47346,23.68981,1,純闊葉林
A18-02,7,2018,2,0,闊葉樹林型,0,121.472383,23.687637,1,純闊葉林
A18-03,10,2018,2,0,竹闊混淆林,2.81221178,121.374157,23.608533,1,混淆林
A18-04,4,2018,2,0,闊葉樹林型,1.88984888,121.43767,23.75931,1,純闊葉林
A18-04,5,2018,2,0,闊葉樹林型,1.61926488,121.43485,23.7578,1,純闊葉林
A18-04,9,2018,2,0,闊葉樹林型,9.25196741,121.42315,23.75443,1,純闊葉林
A19-01,1,2018,2,0,闊葉樹林型,0,121.3535444,23.59145,1,純闊葉林
A19-01,2,2018,2,0,闊葉樹林型,0,121.3512278,23.590325,1,純闊葉林
A19-01,3,2018,2,0,闊葉樹林型,0,121.3500972,23.58855833,1,純闊葉林
A19-01,4,2018,2,0,闊葉樹林型,0,121.3478722,23.58836389,1,純闊葉林
A19-01,5,2018,2,0,闊葉樹林型,0,121.3452778,23.58882222,1,純闊葉林
A19-01,6,2018,2,1,闊葉樹林型,0,121.343025,23.58951389,1,純闊葉林
A19-02,1,2018,2,0,竹林,0,121.4029889,23.55439722,1,竹林
A19-02,3,2018,2,0,闊葉樹林型,12.39898527,121.3996444,23.55276111,1,純闊葉林
A19-02,4,2018,2,0,闊葉樹林型,0,121.3976111,23.55132222,1,純闊葉林
A19-02,5,2018,2,0,闊葉樹林型,0,121.3954194,23.55169722,1,純闊葉林
A19-02,6,2018,2,0,闊葉樹林型,0,121.3930111,23.55199167,1,純闊葉林
A19-02,7,2018,2,0,闊葉樹林型,7.22901472,121.3916111,23.55269167,1,純闊葉林
A19-03,1,2018,2,0,闊葉樹林型,1.29190584,121.4198222,23.49683889,1,純闊葉林
A19-03,2,2018,2,0,闊葉樹林型,0.61607757,121.4213333,23.49817222,1,純闊葉林
A19-03,3,2018,2,0,闊葉樹林型,2.34563646,121.4232306,23.49723611,1,純闊葉林
A19-03,4,2018,2,0,闊葉樹林型,0,121.4250472,23.49631944,1,純闊葉林
A19-03,5,2018,2,0,闊葉樹林型,0,121.4274917,23.49560833,1,純闊葉林
A19-03,6,2018,2,1,闊葉樹林型,3.54489199,121.4294639,23.49653333,1,純闊葉林
A19-03,7,2018,2,0,闊葉樹林型,0,121.4295611,23.49916944,1,純闊葉林
A19-03,8,2018,2,1,闊葉樹林型,0,121.4309,23.50115278,1,純闊葉林
A19-03,9,2018,2,0,闊葉樹林型,1.62416348,121.4325194,23.50271944,1,純闊葉林
A19-03,10,2018,2,0,闊葉樹林型,1.65128053,121.4342361,23.50377222,1,純闊葉林
A19-04,7,2018,2,0,闊葉樹林型,0,121.3438,23.48126,1,純闊葉林
A19-04,9,2018,2,1,闊葉樹林型,0,121.3416,23.48378,1,純闊葉林
A19-04,10,2018,2,0,闊葉樹林型,0,121.3404,23.48572,1,純闊葉林
A19-05,1,2018,2,0,闊葉樹林型,7.2774126,121.330517,23.383459,1,純闊葉林
A19-06,1,2018,2,0,闊葉樹林型,5.29610938,121.351493,23.350851,1,純闊葉林
A19-06,4,2018,2,0,闊葉樹林型,1.35094395,121.351037,23.348269,1,純闊葉林
A20-01,1,2018,2,0,闊葉樹林型,0,121.338581,23.296039,1,純闊葉林
A20-01,3,2018,2,0,針葉樹林型,9.73875993,121.335813,23.295431,1,純針葉林
A20-01,4,2018,2,0,針葉樹林型,3.61624152,121.336228,23.293073,1,純針葉林
A20-01,6,2018,2,0,闊葉樹林型,5.1050958,121.33543,23.290799,1,純闊葉林
A20-01,9,2018,2,0,闊葉樹林型,4.93038765,121.340312,23.284368,1,純闊葉林
A20-01,10,2018,2,0,闊葉樹林型,16.10896029,121.340913,23.282525,1,純闊葉林
A20-02,1,2018,2,0,闊葉樹林型,1.19934805,121.3623722,23.10632222,1,純闊葉林
A20-02,2,2018,2,0,闊葉樹林型,7.42573523,121.3604639,23.104675,1,純闊葉林
A20-02,4,2018,2,0,闊葉樹林型,0,121.3555083,23.105625,1,純闊葉林
A20-02,5,2018,2,0,闊葉樹林型,2.860878,121.3510056,23.10848889,1,純闊葉林
A20-02,7,2018,2,1,闊葉樹林型,0,121.35495,23.10841667,1,純闊葉林
A20-03,1,2018,2,0,闊葉樹林型,0.98431359,121.2295611,23.32658333,1,純闊葉林
A20-03,2,2018,2,0,闊葉樹林型,0,121.2276083,23.32735278,1,純闊葉林
A20-03,3,2018,2,1,闊葉樹林型,0,121.2258583,23.32842222,1,純闊葉林
A20-03,4,2018,2,0,闊葉樹林型,0,121.2245528,23.33145,1,純闊葉林
A20-03,5,2018,2,0,闊葉樹林型,0,121.2238417,23.33328333,1,純闊葉林
A20-03,6,2018,2,0,針闊葉樹混淆,0,121.2231333,23.33506389,1,混淆林
A20-03,7,2018,2,0,闊葉樹林型,0,121.2315778,23.32755556,1,純闊葉林
A20-03,8,2018,2,0,闊葉樹林型,0,121.2337889,23.3284,1,純闊葉林
A20-04,1,2018,2,0,闊葉樹林型,0,121.2219917,23.336825,1,純闊葉林
A20-04,2,2018,2,0,闊葉樹林型,0,121.2199278,23.33665833,1,純闊葉林
A20-04,3,2018,2,0,闊葉樹林型,0,121.2176222,23.33749167,1,純闊葉林
A20-04,4,2018,2,0,闊葉樹林型,0,121.2160083,23.33863056,1,純闊葉林
A20-04,5,2018,2,0,闊葉樹林型,0,121.2150333,23.34033889,1,純闊葉林
A20-04,6,2018,2,0,闊葉樹林型,0,121.2137056,23.34181111,1,純闊葉林
A20-04,7,2018,2,0,闊葉樹林型,0,121.2129361,23.34356389,1,純闊葉林
A20-04,8,2018,2,0,闊葉樹林型,0,121.2134861,23.34555,1,純闊葉林
A20-04,9,2018,2,0,針闊葉樹混淆,0,121.2116111,23.34625,1,混淆林
A20-04,10,2018,2,0,針闊葉樹混淆,0,121.2096639,23.34695556,1,混淆林
A20-05,1,2018,2,0,闊葉樹林型,0,121.1871028,23.35316944,1,純闊葉林
A20-05,2,2018,2,0,闊葉樹林型,0,121.1877528,23.35099167,1,純闊葉林
A20-05,3,2018,2,0,闊葉樹林型,0,121.1892083,23.34890556,1,純闊葉林
A20-05,4,2018,2,0,闊葉樹林型,0,121.1898306,23.34650278,1,純闊葉林
A20-05,5,2018,2,0,闊葉樹林型,0,121.1870417,23.34550278,1,純闊葉林
A20-05,6,2018,2,0,闊葉樹林型,0,121.1868222,23.34221667,1,純闊葉林
A20-05,7,2018,2,0,闊葉樹林型,0,121.1892167,23.34123056,1,純闊葉林
A20-05,8,2018,2,0,針闊葉樹混淆,0,121.1916694,23.33915833,1,混淆林
A20-05,9,2018,2,0,針闊葉樹混淆,0,121.1935639,23.33737778,1,混淆林
A20-05,10,2018,2,0,闊葉樹林型,0,121.1929917,23.334325,1,純闊葉林
A21-02,1,2018,2,0,竹闊混淆林,0,121.292925,23.03543333,1,混淆林
A21-02,2,2018,2,0,闊葉樹林型,0,121.2952528,23.03796667,1,純闊葉林
A21-02,3,2018,2,0,闊葉樹林型,8.26492334,121.2981306,23.04144722,1,純闊葉林
A21-02,4,2018,2,0,闊葉樹林型,1.10506385,121.3002333,23.04367222,1,純闊葉林
A21-02,5,2018,2,0,闊葉樹林型,0,121.3016139,23.03837222,1,純闊葉林
A21-02,6,2018,2,1,闊葉樹林型,6.85425019,121.3009972,23.04901667,1,純闊葉林
A21-02,7,2018,2,1,闊葉樹林型,0,121.2985778,23.03827778,1,純闊葉林
A22-01,2,2018,2,0,闊葉樹林型,0,121.17935,22.87243611,1,純闊葉林
A22-01,3,2018,2,0,闊葉樹林型,0,121.1773361,22.87379444,1,純闊葉林
A22-01,4,2018,2,1,闊葉樹林型,0,121.1770556,22.87566389,1,純闊葉林
A22-01,5,2018,2,0,闊葉樹林型,0,121.1768472,22.88080278,1,純闊葉林
A22-01,6,2018,2,0,闊葉樹林型,0,121.1809194,22.886775,1,純闊葉林
A22-07,5,2018,2,0,竹闊混淆林,0,121.1148833,22.82645,1,混淆林
A22-08,3,2018,2,0,闊葉樹林型,1.52049058,121.1005167,22.81683333,1,純闊葉林
A22-08,6,2018,2,0,闊葉樹林型,0.27999005,121.0959167,22.82113333,1,純闊葉林
